# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = CmdStanGaussian3_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = CmdStanGaussian3_1.data.R
# init = 2 (Default)
# random
#   seed = 1750856219
# output
#   file = CmdStanGaussian3_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma
-5127.33,1,1.78499,1,1,0,5127.58,0.0187858,1.0117
-5127.33,1.19543e-10,2.77821,1,1,0,5127.54,0.0187858,1.0117
-5128.48,0.862115,0.50118,1,3,0,5129.4,0.027237,1.00651
-5129.12,0.866937,0.582087,3,7,0,5131.35,0.0266122,1.02373
-5129.42,0.979068,0.681834,2,3,0,5129.78,0.0232513,1.02659
-5128.23,0.977383,1.01053,2,3,0,5129.72,0.0028603,1.01975
-5127.57,1,1.48594,1,1,0,5127.86,0.00985837,1.00739
-5127.57,0.00887632,2.28123,1,3,1,5127.8,0.00985837,1.00739
-5127.49,1,0.443401,3,7,0,5127.73,0.0201854,1.01606
-5127.35,1,0.681905,1,1,0,5127.47,0.0186604,1.01479
-5128.89,0.567933,1.04393,1,1,0,5128.9,0.032159,1.01528
-5127.43,0.858131,0.656675,2,3,0,5130.86,0.0131584,1.01771
-5128.53,0.852352,0.749687,2,3,0,5128.82,0.030169,1.0146
-5127.7,1,0.844718,1,1,0,5128.35,0.0236938,1.01459
-5127.7,0.33677,1.28041,1,1,0,5128.58,0.0236938,1.01459
-5127.78,0.989578,0.51052,3,7,0,5128.26,0.013575,1.00519
-5128.84,0.908918,0.75658,2,3,0,5128.97,0.00381797,1.0239
-5127.79,1,0.951431,1,1,0,5128.58,0.00753614,1.01934
-5127.79,0.0127761,1.42941,1,1,0,5129.04,0.00753614,1.01934
-5128.55,0.989608,0.306346,3,11,0,5128.55,0.024746,1.00409
-5128.36,0.995639,0.451607,3,7,0,5129.05,0.0185249,1.00254
-5127.25,0.983627,0.671122,2,7,0,5128.51,0.0136013,1.01048
-5127.41,0.814326,0.970706,2,3,0,5128,0.0198637,1.01098
-5127.45,0.688047,1.00883,2,3,0,5128.87,0.0209391,1.01376
-5127.3,0.982435,0.822064,2,3,0,5127.64,0.0172512,1.01074
-5127.3,0.255377,1.17908,2,3,0,5132.66,0.0172512,1.01074
-5127.71,0.978088,0.421665,3,7,0,5128.18,0.0236076,1.01067
-5127.74,0.958636,0.599619,2,5,0,5128.33,0.00399069,1.01562
-5128.08,0.97579,0.819313,2,3,0,5128.17,0.000357441,1.01309
-5127.48,1,1.15299,1,1,0,5127.92,0.0073426,1.0158
-5127.48,0.040266,1.69271,1,1,0,5128.69,0.0073426,1.0158
-5127.46,0.999992,0.413765,3,7,0,5127.67,0.0172376,1.00826
-5127.46,0.827805,0.608059,2,3,0,5129.8,0.0172376,1.00826
-5127.33,0.8615,0.647819,3,7,0,5129.17,0.011544,1.01623
-5127.51,0.981092,0.733921,2,7,0,5127.55,0.013038,1.00723
-5128.77,0.756649,1.03416,2,3,0,5128.86,0.0160005,1.00035
-5128.4,1,0.964546,1,1,0,5129.04,0.0153984,1.00188
-5128.4,0.00975872,1.40102,1,1,0,5131.49,0.0153984,1.00188
-5127.39,0.997345,0.33767,3,7,0,5128.81,0.00784025,1.01442
-5127.64,0.985035,0.488689,3,7,0,5127.81,0.0217349,1.01663
-5127.38,0.948211,0.689701,2,3,0,5128.33,0.0155424,1.00876
-5127.51,0.838514,0.908799,2,3,0,5128.45,0.0155085,1.01837
-5127.79,0.965153,0.982683,2,3,0,5127.87,0.0132499,1.00508
-5127.79,0.0117387,1.32956,1,1,0,5131.03,0.0132499,1.00508
-5127.72,1,0.332516,2,3,0,5127.82,0.0123297,1.00566
-5128.56,0.964053,0.479218,3,7,0,5128.94,0.0296067,1.01683
-5127.78,0.987142,0.646585,2,3,0,5128.97,0.0178178,1.02007
-5127.32,1,0.906234,1,1,0,5127.65,0.0145428,1.01643
-5127.32,0.235067,1.29556,1,1,0,5128.2,0.0145428,1.01643
-5127.83,0.977707,0.489949,2,7,0,5127.86,0.00670677,1.00657
-5128.35,0.969685,0.673663,3,11,0,5128.69,0.00071361,1.00727
-5127.23,0.907033,0.911378,2,3,0,5128.97,0.0112314,1.01348
-5128.02,0.798539,1.10482,2,3,0,5128.02,0.00794558,1.02111
-5128.53,0.577604,1.111,2,3,0,5130.01,0.0267679,1.00569
-5127.7,1,0.766764,2,3,0,5128.37,0.0210719,1.00786
-5127.49,0.828419,1.08671,2,3,0,5128.29,0.0129736,1.0183
-5127.62,0.635456,1.14933,2,3,0,5128.6,0.0187427,1.0073
-5128.06,0.820622,0.877726,2,3,0,5129.08,0.0073023,1.02112
-5127.27,1,0.916506,2,3,0,5127.85,0.0140048,1.01554
-5128.25,0.575719,1.29164,1,1,0,5128.27,-0.000741022,1.01131
-5128.25,0.709196,0.894953,2,3,0,5130.63,-0.000741022,1.01131
-5128.59,0.704275,0.776047,2,3,0,5131.53,0.0307001,1.01347
-5132.08,0.708294,0.668107,2,3,0,5133.02,0.039548,1.02633
-5127.31,0.99412,0.579581,2,7,0,5131.83,0.0138085,1.00945
-5127.35,0.921928,0.805387,2,3,0,5127.89,0.0145403,1.01676
-5127.53,0.947733,0.992012,2,3,0,5127.65,0.0220272,1.01199
-5127.53,0.0660938,1.27271,1,1,0,5129.3,0.0220272,1.01199
-5128.48,0.960898,0.387755,2,3,0,5128.53,0.0299109,1.01414
-5128.6,0.988955,0.508932,1,1,0,5128.67,0.0307179,1.01401
-5129.38,0.845673,0.697742,2,3,0,5130.88,0.0305337,1.00391
-5131.04,0.832673,0.757636,2,7,0,5132.33,-0.0141182,1.01098
-5128.13,0.848041,0.805206,2,3,0,5132.89,0.00708871,1.00436
-5127.38,0.941069,0.876736,1,3,0,5128.42,0.0134237,1.01721
-5127.46,0.86895,1.10695,2,3,0,5127.84,0.0182204,1.00867
-5127.77,0.918579,1.24411,2,3,0,5127.8,0.0221217,1.00799
-5127.34,1,1.51174,1,1,0,5127.57,0.0187666,1.01425
-5127.34,0.000297308,2.08699,1,1,0,5128.1,0.0187666,1.01425
-5127.99,0.799819,0.593933,1,3,0,5130.18,0.00259444,1.00862
-5127.8,1,0.598988,3,7,0,5128.1,0.0230818,1.01725
-5127.98,0.875129,0.826756,2,3,0,5129,0.00427734,1.007
-5127.56,0.796148,0.936918,2,3,0,5129.6,0.0158619,1.01881
-5129.08,0.444194,0.938061,2,3,0,5130.95,-0.00532612,1.01623
-5127.29,1,0.543569,2,3,0,5129,0.0179507,1.01395
-5127.29,0.412616,0.747507,1,3,0,5131.78,0.0179507,1.01395
-5127.29,0.994573,0.414135,3,7,0,5127.49,0.0156287,1.01567
-5127.56,0.967223,0.564133,3,7,0,5127.87,0.0111645,1.00702
-5128.07,0.953755,0.7355,2,3,0,5128.2,0.00801189,1.02145
-5127.28,1,0.937877,2,3,0,5127.9,0.0163201,1.0151
-5127.28,0.0566954,1.28157,1,1,0,5129.34,0.0163201,1.0151
-5127.25,0.986436,0.415908,3,7,0,5127.79,0.0120525,1.01093
-5127.94,0.899871,0.557022,2,3,0,5128.44,0.0148357,1.0042
-5127.69,0.98016,0.653306,2,3,0,5128.42,0.00621802,1.00819
-5127.97,0.83742,0.864128,2,3,0,5129.12,0.0230496,1.01898
-5128.69,0.63152,0.920574,2,3,0,5131.37,0.0312214,1.0119
-5127.82,1,0.719767,2,3,0,5128.62,0.024191,1.00983
-5129.23,0.609299,0.978097,1,1,0,5129.32,0.031315,1.00562
-5127.69,1,0.740661,2,3,0,5129.3,0.0235989,1.01453
-5128.28,0.863956,1.00466,2,3,0,5128.48,0.00112574,1.01847
-5129,0.67616,1.11174,2,3,0,5130.04,0.0317664,1.00818
-5128.07,0.979818,0.931182,2,3,0,5129.48,0.0193378,1.02153
-5128.07,0.230008,1.22214,1,1,0,5129.76,0.0193378,1.02153
-5127.76,1,0.531166,2,3,0,5128.08,0.0167034,1.02023
-5129.07,0.828051,0.718109,2,3,0,5129.94,0.0299532,1.0209
-5129.07,0.761766,0.75354,1,1,0,5130.3,0.0299532,1.0209
-5129.89,0.895997,0.717577,2,7,0,5131.29,0.0228752,0.997729
-5128.08,1,0.831062,2,3,0,5129.5,0.0159065,1.00352
-5128.1,0.996704,1.11857,2,3,0,5128.2,0.011046,1.02238
-5128.1,8.31791e-07,1.49601,1,1,0,5132.41,0.011046,1.02238
-5127.84,0.99017,0.473241,3,7,0,5128.84,0.0028798,1.01548
-5128.53,0.925934,0.627429,2,3,0,5129.21,0.0270567,1.01996
-5129.13,0.966482,0.757365,2,3,0,5129.73,0.0336882,1.0121
-5127.6,0.730904,0.967982,2,3,0,5130.08,0.00752837,1.00824
-5127.97,0.852784,0.882186,2,3,0,5128.89,0.0256163,1.01592
-5128.92,0.807073,0.957105,2,3,0,5129.4,0.0157434,1.02621
-5131.64,0.664056,0.97258,2,3,0,5132.84,0.0207644,0.99244
-5129.83,1,0.806665,2,3,0,5132.47,-0.00586662,1.02185
-5129.83,0.195146,1.07751,1,1,0,5133.09,-0.00586662,1.02185
-5128.26,1,0.461182,3,7,0,5130.16,-0.000800735,1.01121
-5129.83,0.857827,0.615977,2,3,0,5130.6,0.00347113,1.0278
-5127.73,0.993341,0.67276,2,7,0,5129.67,0.0177757,1.00608
-5127.68,0.923677,0.888102,2,3,0,5128.57,0.00810914,1.01868
-5128.18,0.920246,1.06209,2,3,0,5128.35,0.00575427,1.02122
-5129.36,0.503676,1.26298,3,11,0,5130.53,0.0338664,1.0086
-5129.62,0.981278,0.840418,2,3,0,5130.32,-0.00675341,1.01925
-5129,0.942012,1.08743,2,3,0,5130.22,0.0319539,1.00858
-5129.46,0.8973,1.3309,2,7,0,5129.53,-0.00761047,1.01475
-5129.46,0.00257707,1.52981,1,1,0,5130.93,-0.00761047,1.01475
-5127.66,1,0.511949,2,3,0,5129.34,0.00453467,1.01515
-5128.63,0.897707,0.678793,2,3,0,5128.98,0.0289117,1.00723
-5127.98,1,0.781118,2,3,0,5129.02,0.0149938,1.02184
-5127.98,0.423411,1.03326,1,3,0,5130.44,0.0149938,1.02184
-5127.29,0.966098,0.621142,3,7,0,5128.58,0.00941241,1.01354
-5127.57,0.927962,0.783936,2,3,0,5127.75,0.015966,1.01891
-5129.18,0.660786,0.938395,2,3,0,5129.54,-0.00133729,1.02249
-5128.77,1,0.781222,1,1,0,5129.34,0.000261434,1.02138
-5128.74,0.648771,1.03002,2,3,0,5130.8,0.0177055,1.00071
-5130.52,0.596151,0.844206,1,1,0,5130.71,0.0191082,0.995032
-5130.52,2.22865e-72,2.58059,1,1,0,5131.76,0.0191082,0.995032
-5130.52,0,6.02585,0,1,1,5130.71,0.0191082,0.995032
-5130.26,1,0.594145,3,7,0,5131.75,0.00468608,1.02964
-5131.67,0.9514,0.618804,2,3,0,5132.32,-0.00550384,1.02979
-5130.8,1,0.72846,1,1,0,5131.89,-0.00372318,1.0279
-5128.55,1,1.13234,2,3,0,5130.33,0.0160354,1.00127
-5128.55,6.06968e-08,1.91997,1,1,0,5130.42,0.0160354,1.00127
-5128.24,0.997796,0.152452,2,7,0,5129.06,0.0160798,1.00271
-5128.04,0.998449,0.270135,3,7,0,5128.82,0.00645357,1.0052
-5129.13,0.945899,0.494505,2,3,0,5129.47,0.0133891,0.998921
-5127.86,0.713442,0.780114,1,3,0,5132.1,0.0104892,1.02083
-5127.63,0.993241,0.595855,3,7,0,5128.36,0.0141986,1.00621
-5127.2,0.475159,1.10753,2,3,0,5130.01,0.0132585,1.01246
-5127.36,0.990074,0.405592,2,7,0,5127.48,0.013912,1.01699
-5127.32,1,0.750554,1,1,0,5127.36,0.0141761,1.01633
-5128.48,0.451842,1.42624,1,1,0,5128.48,0.0141165,1.00149
-5128.61,0.997695,0.498497,3,7,0,5129.22,0.0173991,1.02474
-5127.88,0.863888,0.938794,2,3,0,5130.11,0.00269665,1.01579
-5128.91,0.687189,1.16901,2,3,0,5129.54,0.0133043,1.02626
-5129.58,0.85603,0.853736,1,1,0,5129.93,0.0189703,1.02825
-5127.26,1,1.03763,1,3,0,5128.79,0.0145234,1.01527
-5127.26,6.99597e-05,1.92534,1,1,0,5128.69,0.0145234,1.01527
-5127.23,0.999583,0.188632,2,7,0,5127.32,0.0144998,1.01466
-5127.77,0.972427,0.351338,2,7,0,5128.51,0.00306297,1.01185
-5127.64,0.945701,0.599035,3,7,0,5129.02,0.0222769,1.00988
-5128.16,0.800677,0.937996,2,3,0,5129.19,0.00313226,1.0194
-5128.16,0.701242,0.966729,1,1,0,5129.2,0.00313226,1.0194
-5127.54,1,0.753273,2,3,0,5128.39,0.0195844,1.01714
-5127.54,0.419462,1.35463,1,3,0,5129.11,0.0195844,1.01714
-5127.38,1,0.485471,3,7,0,5127.58,0.0120603,1.00868
-5127.91,0.856859,0.867789,2,3,0,5128.28,0.00195393,1.01474
-5127.57,0.677653,1.04149,2,3,0,5129.65,0.0111185,1.00702
-5127.66,0.942411,0.769028,2,7,0,5128.38,0.0218308,1.01675
-5128.55,0.688221,1.15763,1,1,0,5128.69,0.0275381,1.01964
-5128.55,0.804717,0.882535,1,1,0,5129.39,0.0275381,1.01964
-5127.44,1,0.917844,2,3,0,5128.29,0.00769391,1.01038
-5127.66,0.839535,1.58763,1,1,0,5127.91,0.00509737,1.00984
-5127.72,0.945484,1.79725,1,1,0,5127.72,0.0237453,1.0148
-5127.72,3.96936e-09,2.66558,1,1,0,5127.94,0.0237453,1.0148
-5127.93,0.985484,0.352924,3,15,0,5128.86,0.00400869,1.01819
-5127.75,0.998144,0.582746,3,7,0,5128.33,0.0238738,1.01054
-5127.47,1,0.985804,2,3,0,5127.71,0.00797753,1.0162
-5127.47,0.308542,1.66228,1,1,0,5128.22,0.00797753,1.0162
-5128.4,0.94433,0.502568,2,3,0,5128.43,0.00578273,1.02249
-5127.4,0.999105,0.73698,2,3,0,5128.49,0.00782963,1.01454
-5127.49,0.598206,1.22838,3,11,0,5128.74,0.0213189,1.01137
-5127.71,0.960931,0.769684,1,1,0,5127.73,0.0239385,1.01178
-5129.83,0.48509,1.16144,2,3,0,5130.82,0.0286828,1.0257
-5127.77,0.974206,0.559082,2,3,0,5130.41,0.0219124,1.01794
-5130.88,0.438628,0.867468,2,3,0,5132.46,-0.00239846,1.0289
-5127.9,0.995634,0.378604,2,3,0,5131.24,0.0102345,1.021
-5127.93,0.982744,0.615508,2,3,0,5128.41,0.00437513,1.01843
-5127.37,1,0.964814,1,1,0,5127.77,0.0100483,1.01618
-5128.21,0.523731,1.56459,1,1,0,5128.52,0.00282912,1.01959
-5128.17,0.627635,0.844584,2,3,0,5132.53,0.0228971,1.0053
-5130.16,0.756784,0.582366,2,3,0,5132.23,0.036961,1.01911
-5127.72,0.999352,0.540639,2,7,0,5130.03,0.00572941,1.00827
-5127.52,1,0.867724,2,3,0,5127.75,0.0175908,1.01795
-5127.52,0.348351,1.38653,1,1,0,5128.42,0.0175908,1.01795
-5127.44,0.984172,0.516273,3,7,0,5128.22,0.0127892,1.00787
-5127.44,1,0.794391,3,11,0,5127.58,0.0124921,1.01777
-5128.51,0.593862,1.25908,1,1,0,5128.63,-0.00033568,1.01886
-5128.33,1,0.816396,1,1,0,5128.68,0.00209588,1.01986
-5128.33,0.52779,1.28661,1,1,0,5129.44,0.00209588,1.01986
-5128.94,0.902445,0.726574,1,1,0,5129.01,0.00100923,1.02285
-5127.6,0.977169,0.924061,2,3,0,5129.27,0.0091497,1.00735
-5127.6,0.0167497,1.37496,2,3,0,5131.16,0.0091497,1.00735
-5127.59,0.999659,0.264324,4,15,0,5127.86,0.0223018,1.01493
-5129.27,0.926041,0.413412,2,3,0,5129.43,0.028357,1.02335
-5128.01,1,0.551107,2,3,0,5129.34,0.0224012,1.01973
-5127.67,0.91934,0.85484,2,3,0,5128.63,0.0212259,1.00828
-5131.94,0.412512,1.11579,2,3,0,5132.78,-0.0172911,1.01536
-5128.05,0.993781,0.508727,2,5,0,5131.96,0.027053,1.01285
-5129.22,0.822241,0.773812,2,3,0,5130.26,0.0245364,1.02528
-5128.29,1,0.824666,2,3,0,5129.51,0.0176066,1.00269
-5127.7,1,1.26157,1,1,0,5128.25,0.00922833,1.00648
-5127.7,2.03441e-14,1.92151,1,1,0,5133.09,0.00922833,1.00648
-5127.68,1,0.387649,3,7,0,5128.08,0.0130846,1.00588
-5128.02,0.970887,0.591338,2,3,0,5128.36,0.0225863,1.00616
-5127.6,0.974397,0.847488,2,3,0,5128.5,0.00697669,1.0086
-5127.6,0.431821,1.21872,1,1,0,5128.64,0.00697669,1.0086
-5127.53,0.982331,0.597063,2,7,0,5128.01,0.0164227,1.01838
-5127.45,0.812985,0.870411,2,3,0,5129.12,0.0122699,1.00792
-5127.8,0.896001,0.907296,2,3,0,5128.18,0.0248785,1.0128
-5128.4,0.931838,1.11142,2,3,0,5128.58,-0.00186737,1.01207
-5128.66,0.931158,1.45669,3,13,0,5128.81,0.0291175,1.01867
-5129.23,0.492901,1.90185,1,1,0,5130.1,3.01782e-06,1.02371
-5127.37,0.823979,1.06624,2,3,0,5130.28,0.00945462,1.00992
-5127.37,0.372563,1.13257,1,3,0,5130,0.00945462,1.00992
-5127.45,0.994095,0.508598,3,7,0,5127.57,0.0209543,1.01373
-5127.33,0.999841,0.748009,2,7,0,5127.54,0.0141713,1.00919
-5128.57,0.599818,1.10826,1,1,0,5128.59,0.0202929,1.00203
-5128.57,0.697048,0.77112,2,3,0,5132.43,0.0202929,1.00203
-5128.69,0.997861,0.645678,3,7,0,5129.46,0.00492817,1.02366
-5127.48,1,0.948696,2,3,0,5128.34,0.00955539,1.01735
-5127.21,1,1.39479,1,1,0,5127.31,0.0140741,1.01163
-5127.21,0.0214639,2.04384,1,1,0,5127.6,0.0140741,1.01163
-5127.96,0.958739,0.49276,2,5,0,5128.06,0.0236248,1.0074
-5127.35,0.999998,0.67016,3,7,0,5128,0.00855768,1.01444
-5127.52,0.918706,0.980175,2,3,0,5127.88,0.0217993,1.01401
-5127.52,0.309837,1.23271,1,1,0,5128.88,0.0217993,1.01401
-5127.27,0.995288,0.513758,2,7,0,5127.73,0.0112566,1.01081
-5128.13,0.915633,0.742298,3,15,0,5128.22,0.0276213,1.01276
-5127.25,1,0.926731,2,3,0,5128.1,0.0117648,1.01468
-5127.25,0.0492679,1.34305,1,1,0,5129.57,0.0117648,1.01468
-5127.91,0.977749,0.356554,2,7,0,5128.19,0.0125721,1.02141
-5127.55,0.990697,0.497083,3,7,0,5128.38,0.010959,1.01854
-5127.97,0.812489,0.707177,1,3,0,5129.61,0.00674763,1.00556
-5127.7,0.92843,0.732993,2,3,0,5129.02,0.00529412,1.01678
-5128.21,0.810214,0.930855,2,3,0,5128.8,0.00630987,1.00421
-5127.84,1,0.959647,2,3,0,5128.31,0.013396,1.021
-5127.84,0.112111,1.37643,1,1,0,5129.86,0.013396,1.021
-5127.52,0.999727,0.421905,3,7,0,5128.1,0.0210111,1.01558
-5127.26,0.928569,0.605027,1,3,0,5128.53,0.0102486,1.01216
-5128.42,0.837831,0.765488,2,3,0,5128.55,0.0197501,1.00255
-5129.12,0.880501,0.827405,2,7,0,5130.4,-0.00559819,1.00996
-5127.83,1,0.961422,2,3,0,5128.79,0.00253129,1.01149
-5130.59,0.202084,1.3678,1,1,0,5131.1,-0.0125675,1.01397
-5128.17,1,0.501014,3,7,0,5130.58,0.00128481,1.01754
-5128.06,0.988874,0.712591,4,23,0,5128.89,0.0237256,1.01921
-5128.56,0.861064,0.992168,1,1,0,5128.75,0.0270727,1.02013
-5127.69,0.965136,1.11195,2,3,0,5128.93,0.00899007,1.0066
-5127.79,0.659093,1.48206,3,13,0,5128.21,0.00393706,1.00937
-5127.75,1,1.18331,2,3,0,5127.87,0.0228651,1.01687
-5127.63,1,1.66748,1,1,0,5127.68,0.00963628,1.00692
-5127.65,0.324909,2.34417,1,3,0,5127.95,0.00904801,1.01882
-5128.71,0.800505,1.07876,2,3,0,5128.95,0.0221226,1.02396
-5128.34,0.954771,1.09126,1,3,0,5129.03,0.0143631,1.02375
-5127.58,0.981389,1.42147,2,5,0,5127.94,0.0170464,1.00703
-5127.58,0.0216861,1.93046,1,1,0,5129.11,0.0170464,1.00703
-5127.41,0.999573,0.548035,3,7,0,5127.71,0.0146174,1.01752
-5127.21,1,0.767378,2,3,0,5127.38,0.0125651,1.01194
-5128.39,0.727191,1.07285,1,3,0,5128.52,0.0284366,1.0169
-5127.25,0.988495,0.963852,1,3,0,5128.3,0.0144721,1.01061
-5127.25,0.0585688,1.31892,1,1,0,5129.43,0.0144721,1.01061
-5127.28,0.998748,0.405797,3,7,0,5127.33,0.00974999,1.01291
-5128.17,0.876716,0.564846,2,7,0,5129.56,0.0108889,1.00315
-5128.45,0.986886,0.645994,2,3,0,5128.55,0.0129936,1.00163
-5127.37,0.952738,0.879225,2,3,0,5128.87,0.00911759,1.01546
-5128.57,0.716058,1.13149,1,3,0,5128.64,0.0133541,1.02484
-5127.88,0.95947,1.0008,2,3,0,5129.25,0.0236623,1.00831
-5127.52,0.944731,1.29904,4,21,0,5127.94,0.0182369,1.01774
-5127.52,0.114103,1.64494,1,1,0,5128.77,0.0182369,1.01774
-5127.46,0.981718,0.567742,3,7,0,5128.08,0.00739842,1.01548
-5127.59,0.966454,0.762355,2,3,0,5127.94,0.0148953,1.01915
-5127.3,0.85307,0.99788,2,3,0,5128.49,0.0182983,1.01201
-5127.29,1,1.09397,2,3,0,5127.33,0.0101842,1.01451
-5127.29,0.694433,1.50397,1,1,0,5127.57,0.0101842,1.01451
-5127.29,0.490033,1.2891,1,1,0,5127.93,0.0101842,1.01451
-5127.27,1,0.80801,2,3,0,5127.31,0.00984417,1.01331
-5127.27,0.762792,1.10863,2,3,0,5128.05,0.0109407,1.01091
-5127.42,0.734822,1.05703,2,3,0,5128.39,0.00713746,1.01173
-5127.53,0.932948,0.966074,2,3,0,5127.92,0.0216571,1.01103
-5127.53,0.678564,1.19326,1,1,0,5128.15,0.0216571,1.01103
-5127.73,0.955926,1.00169,2,3,0,5127.88,0.00337323,1.01264
-5127.79,0.945998,1.27918,3,15,0,5128.06,0.0127283,1.00515
-5127.79,0.0631513,1.60705,1,1,0,5129.24,0.0127283,1.00515
-5127.53,0.997365,0.536054,3,7,0,5128.14,0.00555687,1.01305
-5128.48,0.905564,0.728064,2,3,0,5128.74,0.0197603,1.00229
-5129.83,0.806766,0.860766,2,3,0,5130.06,0.0141593,1.02949
-5128.12,0.986318,0.877678,2,3,0,5130.54,0.000601867,1.01563
-5128.33,0.873347,1.16802,2,3,0,5128.98,0.0290152,1.01215
-5129.95,0.463004,1.31301,3,15,0,5131.01,0.00371958,1.02832
-5129.01,0.950581,0.804942,2,3,0,5131.32,0.0162329,0.99948
-5127.49,0.954586,1.01414,2,3,0,5129.38,0.0167156,1.0179
-5127.68,0.883105,1.2836,2,3,0,5127.85,0.0131833,1.01992
-5127.68,0.0902645,1.46136,1,1,0,5128.66,0.0131833,1.01992
-5127.71,0.99902,0.522381,2,7,0,5127.78,0.0114756,1.01999
-5127.56,0.977916,0.705251,2,3,0,5128.07,0.0152422,1.0189
-5128.82,0.707297,0.921914,2,3,0,5129.48,-0.00435044,1.01158
-5128.03,0.852461,0.813116,2,3,0,5130.91,0.0253563,1.01723
-5128.59,0.910147,0.885083,2,3,0,5128.98,-0.00277664,1.01532
-5129.44,0.671859,1.04645,2,3,0,5130.54,0.0338831,1.01842
-5129.2,1,0.877629,2,3,0,5130.22,0.0332358,1.00902
-5127.39,0.938254,1.17927,2,3,0,5128.85,0.0152475,1.00852
-5129.13,0.308346,1.44845,1,1,0,5129.41,0.0308718,1.00581
-5128.01,0.771439,0.723582,2,3,0,5132.28,0.0153164,1.02198
-5127.29,0.952631,0.701066,2,3,0,5128.6,0.0181948,1.01249
-5127.43,0.958822,0.878571,2,3,0,5127.65,0.0188575,1.01613
-5130.37,0.463216,1.10944,1,3,0,5130.48,0.0370782,1.00576
-5127.82,0.949232,0.694931,2,3,0,5131.24,0.00252006,1.01263
-5127.68,1,0.865229,2,3,0,5127.88,0.00396619,1.01424
-5127.74,0.990733,1.15565,2,3,0,5127.89,0.0230143,1.01658
-5127.74,0.0946868,1.52144,1,1,0,5128.65,0.0230143,1.01658
-5127.6,0.998291,0.571346,3,7,0,5128.13,0.00658752,1.01684
-5128.26,0.909758,0.760419,2,3,0,5128.57,0.00796071,1.00332
-5127.3,1,0.893488,2,3,0,5128.2,0.0167045,1.01033
-5127.76,0.80073,1.18902,1,1,0,5127.81,0.0146175,1.00529
-5127.69,0.900081,1.19902,2,3,0,5128.21,0.0122624,1.01993
-5127.37,0.985497,1.38694,2,5,0,5127.53,0.0157739,1.00889
-5127.37,0.108386,1.80348,1,1,0,5128.16,0.0157739,1.00889
-5127.83,0.94282,0.70112,2,3,0,5128.04,0.019159,1.0058
-5127.95,0.834551,0.860133,1,3,0,5129.5,0.0103564,1.02133
-5127.29,0.971535,0.908987,2,3,0,5128.19,0.0179655,1.01392
-5127.55,0.547021,1.15789,2,3,0,5128.84,0.00595927,1.01518
-5127.48,0.926651,0.826248,2,3,0,5128.28,0.0169769,1.00796
-5127.62,0.97855,0.989281,2,3,0,5127.7,0.0142624,1.01943
-5129.26,0.677387,1.26978,2,7,0,5129.4,-0.00596269,1.01714
-5128.8,1,1.0831,1,1,0,5129.62,-0.00389951,1.01582
-5128.8,0.440161,1.42907,1,3,0,5130.09,-0.00389951,1.01582
-5127.72,1,0.885964,2,3,0,5129.17,0.0148668,1.0056
-5127.28,1,1.168,1,1,0,5127.55,0.0157119,1.01025
-5127.28,0.00114997,1.53787,1,1,0,5130.17,0.0157119,1.01025
-5127.28,0.965248,0.531517,3,7,0,5128.16,0.0135196,1.01568
-5127.57,0.948082,0.668444,2,3,0,5127.87,0.0224708,1.01203
-5127.69,0.975662,0.820795,1,1,0,5127.75,0.0238518,1.013
-5127.72,0.538216,1.04453,2,3,0,5130.4,0.0179009,1.00615
-5127.6,1,0.743395,1,1,0,5127.76,0.0157145,1.00662
-5127.42,0.807573,0.976142,2,3,0,5128.89,0.0175139,1.01681
-5127.52,0.938775,0.993002,2,3,0,5127.84,0.005718,1.01344
-5128.3,0.803742,1.20064,2,3,0,5128.44,0.00480263,1.00443
-5127.79,0.998044,1.21458,2,3,0,5128.37,0.0186702,1.00587
-5127.79,0.00273835,1.58525,1,1,0,5129.41,0.0186702,1.00587
-5127.76,0.998923,0.561667,3,7,0,5128.11,0.0142634,1.02046
-5127.88,0.977372,0.734274,1,1,0,5127.95,0.014324,1.02129
-5127.34,0.98193,0.932261,2,3,0,5128,0.00830016,1.01256
-5127.82,0.846421,1.18945,2,3,0,5127.95,0.0123112,1.00496
-5127.71,0.970551,1.27152,1,3,0,5128.04,0.00700891,1.00744
-5127.71,0.060267,1.59585,1,1,0,5128.92,0.00700891,1.00744
-5128.4,0.951482,0.617016,2,7,0,5128.73,-0.00183986,1.01182
-5127.81,0.996131,0.75599,2,3,0,5128.76,0.0238033,1.01646
