# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = CmdStanPoisson4_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = CmdStanPoisson4_1.data.R
# init = 2 (Default)
# random
#   seed = 2089485083
# output
#   file = CmdStanPoisson4_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a0,a0s.1,a0s.2,a0s.3,a0s.4,a0s.5,a0s.6,a0s.7,a0s.8,a0s.9,a0s.10,a1,a0_sig
12660.6,0.954211,0.024932,7,255,0,-12652,0.149257,0.257965,-0.100613,0.407679,0.322276,-0.287479,0.560985,0.533553,-0.0210177,0.181225,0.580758,0.55191,0.36066
12662.4,0.970304,0.0308788,7,191,0,-12655.1,0.0511973,0.0721041,-0.198371,0.185366,0.100782,-0.346714,0.360215,0.330155,0.0522236,-0.122891,0.295427,0.581248,0.389332
12662.4,0,0.420859,0,1,1,-12653.9,0.0511973,0.0721041,-0.198371,0.185366,0.100782,-0.346714,0.360215,0.330155,0.0522236,-0.122891,0.295427,0.581248,0.389332
12662.4,2.23214e-16,0.0699966,1,2,1,-12657,0.0511973,0.0721041,-0.198371,0.185366,0.100782,-0.346714,0.360215,0.330155,0.0522236,-0.122891,0.295427,0.581248,0.389332
12659.8,0.984275,0.00684113,8,255,0,-12653.5,-0.414488,-0.0253609,-0.39784,0.100456,0.178867,-0.418673,0.262136,0.280784,-0.154644,-0.00071789,0.436443,0.636273,0.338061
12661.9,0.987575,0.0087961,8,255,0,-12654.5,-0.917461,-0.00506322,0.0862408,0.0580906,0.0844346,-0.415208,0.532681,0.241969,0.0220143,-0.193539,0.284267,0.688193,0.293832
12660.2,0.994726,0.0131809,7,127,0,-12656.5,-0.49083,-0.144984,-0.0549768,-0.158522,0.0939811,-0.445984,0.252928,0.0739689,-0.163698,-0.0906012,0.420621,0.655827,0.240423
12661.4,0.947583,0.0219749,6,127,0,-12655.1,0.143408,-0.0971264,-0.238686,0.0802139,-0.01439,-0.494564,0.300507,0.21921,-0.237897,-0.280028,0.0872848,0.585324,0.249672
12658.9,0.90078,0.033296,6,63,0,-12652.8,0.0528698,-0.153511,-0.348417,-0.0894803,0.148557,-0.481642,0.199928,0.0658913,-0.0930207,-0.18388,0.0660931,0.598613,0.231916
12658.8,0.337921,0.0447306,2,6,1,-12649,0.0337282,-0.193048,-0.321356,-0.0668886,0.14002,-0.474681,0.21498,0.0491152,-0.0879227,-0.19115,0.0645775,0.601915,0.224397
12664.3,0.999996,0.0102997,7,127,0,-12655.2,0.101614,-0.204237,-0.294011,-0.0540115,0.0683819,-0.492472,0.196466,0.145054,-0.0964843,-0.210523,0.135616,0.596361,0.215648
12664.1,0.986908,0.0192949,7,255,0,-12660.2,0.154174,0.0328604,-0.0296486,0.0628861,-0.00280706,-0.383088,0.200352,0.247475,-0.211615,-0.133945,0.239046,0.582208,0.157504
12664,0.395101,0.0349308,6,63,0,-12659.6,0.0852427,-0.170937,-0.186301,-0.019158,0.0279775,-0.382223,0.218334,0.13894,-0.107428,-0.158748,0.120501,0.597255,0.154557
12664.3,0.999849,0.00982398,7,127,0,-12660.8,-0.220931,-0.132435,-0.162061,-0.0580272,-0.0367829,-0.430551,0.209663,0.10385,-0.129108,-0.246669,0.105535,0.63246,0.16026
12664.6,0.969172,0.0186649,7,127,0,-12661.9,-0.427596,-0.119592,-0.152165,-0.0483038,0.0365726,-0.529135,0.273357,0.13194,-0.269825,-0.246957,0.284518,0.6496,0.41388
12662.9,0.480627,0.032122,6,127,0,-12657.1,-0.118787,-0.0547904,0.115741,-0.0388929,0.0695947,-0.498582,0.328054,0.181289,0.00375368,-0.0873194,0.213894,0.612319,0.19564
12663.7,0.915783,0.0121129,8,383,0,-12657.7,-0.741964,-0.0539874,-0.172857,-0.0366307,0.106163,-0.347534,0.313479,0.169554,-0.0690918,-0.227067,0.347512,0.672596,0.269982
12661,0.995621,0.0176893,7,255,0,-12656.2,0.478979,0.0113395,0.0221706,0.111689,0.121703,-0.491669,0.372792,0.283123,-0.116272,0.0196144,0.204466,0.541009,0.336834
12660.9,0.461116,0.0328377,6,63,0,-12654.2,-0.0728277,-0.0756813,-0.453063,-0.0129507,0.0477075,-0.414013,0.118303,0.2521,-0.213176,-0.253738,0.249195,0.605822,0.293745
12663.8,0.998685,0.0119651,7,255,0,-12658.1,-0.00862848,-0.0653481,-0.489984,-0.0481901,0.0514686,-0.461752,0.201883,0.170504,-0.220476,-0.249129,0.275684,0.601898,0.319405
12662.3,0.999485,0.0223171,6,63,0,-12659.9,0.0141168,-0.0581763,-0.471561,-0.0864928,0.0654791,-0.446918,0.189976,0.162957,-0.240925,-0.240501,0.303706,0.600526,0.353207
12662.3,0.00062414,0.0413346,2,6,1,-12655.6,0.0141168,-0.0581763,-0.471561,-0.0864928,0.0654791,-0.446918,0.189976,0.162957,-0.240925,-0.240501,0.303706,0.600526,0.353207
12661.8,0.997844,0.00395569,9,1023,0,-12654.2,-0.52693,0.0717079,0.169466,0.0192487,0.120987,-0.439661,0.531328,0.258269,0.0360359,-0.0238114,0.284336,0.647695,0.282925
12661.6,0.999561,0.00732997,8,511,0,-12655.3,-0.676279,0.0403751,0.285369,0.156555,0.117544,-0.337748,0.476978,0.219881,-0.035807,-0.000797033,0.404055,0.658884,0.332017
12665.2,0.968936,0.0135155,8,383,0,-12658.5,-0.423389,-0.116305,-0.0943932,-0.110639,-0.0648182,-0.436484,0.240199,0.148717,-0.121258,-0.157926,0.276258,0.649767,0.20734
12663.1,0.94072,0.0225871,6,63,0,-12659.8,-0.429267,-0.139717,-0.000632181,-0.0338051,0.0620269,-0.459084,0.337558,0.0850877,-0.142585,-0.350463,0.275819,0.65148,0.229004
12664.2,0.227985,0.034528,5,63,0,-12657.6,-0.618031,-0.189252,-0.0744951,-0.0572471,0.0405125,-0.445552,0.38206,0.164799,-0.166488,-0.286543,0.246269,0.6677,0.229281
12662.2,0.997331,0.00695908,8,511,0,-12655.7,-0.584125,-0.0561617,0.0192665,-0.0642161,0.181413,-0.41492,0.229728,0.122628,0.0173107,-0.105116,0.424155,0.658601,0.248107
12661.1,0.978924,0.0125097,7,127,0,-12654.3,-0.769453,-0.0851047,0.00820891,-0.133729,-0.0384297,-0.374946,0.486198,0.0536637,-0.153886,-0.185811,0.196737,0.687252,0.169831
12662.8,0.99723,0.0211554,7,255,0,-12655.1,-0.352212,-0.0253065,-0.219054,0.106307,0.253895,-0.328864,0.27112,0.272501,-0.00858806,-0.0956992,0.473877,0.626531,0.295373
12661.5,0.0888642,0.037303,5,63,0,-12657.1,-0.364661,-0.0452387,-0.246098,0.116926,0.246395,-0.318376,0.267031,0.279007,-0.00254824,-0.101612,0.471028,0.62485,0.29815
12662.8,0.999622,0.00541493,8,255,0,-12657.8,-0.252923,0.136686,-0.112907,0.0914131,0.1178,-0.448647,0.503415,0.313087,-0.00328676,-0.0626534,0.352959,0.616574,0.275386
12660.2,0.993408,0.00962865,8,255,0,-12655.4,-0.238916,-0.0966138,-0.0696432,0.0103245,0.273416,-0.292417,0.319774,0.294846,-0.0594164,-0.0759842,0.359508,0.613503,0.267304
12660.2,0.909766,0.0166787,7,127,0,-12652.9,-0.501681,0.0207917,-0.0837725,-0.0444072,-0.0917331,-0.57549,0.343284,0.178991,-0.108537,-0.196977,0.240906,0.653365,0.207511
12665.8,0.999915,0.022899,6,63,0,-12654.1,-0.591264,-0.0612538,-0.0894193,-0.0557148,0.0682396,-0.572317,0.335311,0.101828,-0.142184,-0.183674,0.217383,0.665266,0.267957
12665.6,0.313315,0.0397196,3,9,0,-12660.6,-0.646066,-0.0710132,-0.111748,-0.0411714,0.0702019,-0.557516,0.326512,0.118027,-0.136092,-0.188141,0.222418,0.668332,0.261333
12659.3,0.961528,0.0112287,7,127,0,-12654.6,-0.00982675,-0.14935,0.12528,0.0032075,-0.0133394,-0.484842,0.182384,0.201446,-0.132831,-0.128017,0.297786,0.604955,0.450287
12660.2,0.924436,0.0175649,7,255,0,-12654.6,0.682575,0.0368152,-0.808889,0.0644672,0.132688,-0.490077,0.252171,0.265298,-0.283283,-0.151237,0.139705,0.523776,0.359115
12662.4,0.988403,0.0247862,8,255,0,-12655,-1.33935,-0.210679,-0.132222,-0.198677,0.0381987,-0.405684,0.549007,0.0136307,-0.086104,-0.207202,0.315713,0.749145,0.275403
12662.8,0.147377,0.0410011,2,7,1,-12656.7,-1.35644,-0.198627,-0.135282,-0.195594,0.0354804,-0.402638,0.552433,0.0265335,-0.0864193,-0.207608,0.312961,0.749614,0.271873
12661.2,0.999431,0.00788867,8,255,0,-12657.8,-1.13606,-0.115749,0.317803,-0.116542,0.0207195,-0.512169,0.246652,0.0796437,-0.122268,-0.30573,0.347064,0.725889,0.212842
12660.2,0.996707,0.0134303,7,255,0,-12647.9,-0.760159,-0.294495,0.0841212,-0.261102,-0.117226,-0.466689,0.153865,-0.0725526,-0.285657,-0.31635,0.272718,0.697746,0.409161
12662.7,0.829713,0.0225276,6,127,0,-12655.9,-1.10986,-0.32775,0.0981418,-0.227196,-0.0470147,-0.557928,0.406755,-0.0439655,-0.257612,-0.308616,0.265109,0.734673,0.3461
12661.6,0.999819,0.0247301,8,255,0,-12657,-1.80547,-0.118152,0.275914,-0.172154,0.0993388,-0.402828,0.605933,-0.00530785,-0.0881114,-0.335227,0.414753,0.791077,0.286472
12661.6,0.120426,0.0412973,2,5,1,-12654,-1.80547,-0.118152,0.275914,-0.172154,0.0993388,-0.402828,0.605933,-0.00530785,-0.0881114,-0.335227,0.414753,0.791077,0.286472
12663.4,0.999753,0.00789063,8,255,0,-12655.9,-1.11381,-0.163244,-0.0269193,-0.145929,0.0294585,-0.512079,0.282579,0.0446598,-0.0135105,-0.152678,0.381899,0.722916,0.284901
12658,0.88002,0.0131831,7,127,0,-12655.8,-1.10772,-0.157173,-0.093732,-0.137035,0.0341244,-0.439534,0.52422,0.105322,-0.234175,-0.367609,0.308235,0.725901,0.39238
12657.2,0.999996,0.0163602,7,127,0,-12651,-0.902352,-0.151709,-0.144944,-0.114566,0.0661175,-0.438455,0.415522,0.0229236,-0.257604,-0.0684216,0.463555,0.700624,0.318035
12660.4,0.585735,0.0270119,6,63,0,-12649.1,-1.29066,-0.157221,-0.119505,-0.145554,0.0273611,-0.398508,0.548203,0.079671,-0.161533,-0.304882,0.336075,0.736043,0.266528
12662.9,0.998302,0.0164621,8,511,0,-12656.9,-0.722687,-0.251808,0.146732,-0.23159,-0.00820255,-0.655049,0.175434,0.00364336,-0.20793,-0.274798,0.165841,0.691626,0.300194
12663.9,0.860276,0.0268812,6,63,0,-12659.2,-0.600374,-0.166759,0.056668,-0.11927,-0.077004,-0.621148,0.318781,0.0405467,-0.2019,-0.317734,0.217391,0.671866,0.372291
12663.5,0.955315,0.0314946,7,127,0,-12659.5,-0.24616,-0.185458,-0.32937,-0.00685,0.0520307,-0.462539,0.317316,0.156937,-0.170115,-0.199635,0.310857,0.62595,0.399814
12663.5,0.201031,0.0459962,2,5,1,-12659.7,-0.198655,-0.184405,-0.319063,0.00214698,0.0476561,-0.462936,0.319662,0.14548,-0.16866,-0.194796,0.311448,0.625095,0.401697
12662.3,0.999972,0.0115616,7,255,0,-12658.2,-0.230233,-0.187664,-0.376927,0.0418339,0.0578784,-0.472524,0.314441,0.135537,-0.153534,-0.19018,0.31385,0.627026,0.388421
12662.9,0.984747,0.0187476,6,127,0,-12657.7,-0.0501953,-0.139199,-0.271061,-0.106856,-0.0698591,-0.475058,0.207578,0.126947,-0.0828401,-0.171193,0.279719,0.612896,0.334035
12663.1,0.945214,0.0291716,5,63,0,-12654.5,-0.0452993,-0.139181,-0.285453,-0.0971001,-0.0660102,-0.476572,0.209272,0.119586,-0.0774871,-0.167693,0.280194,0.611523,0.339175
12663.1,0.000215988,0.0412416,1,3,0,-12657.7,-0.0452993,-0.139181,-0.285453,-0.0971001,-0.0660102,-0.476572,0.209272,0.119586,-0.0774871,-0.167693,0.280194,0.611523,0.339175
12665.5,0.996646,0.00680977,8,255,0,-12657.4,-0.321683,-0.111829,-0.268787,-0.0171767,0.0532858,-0.469337,0.220146,0.176919,-0.257939,-0.184461,0.29033,0.635484,0.210067
12658.4,0.931272,0.0108598,7,127,0,-12653.7,-0.200817,0.00425385,-0.155392,0.026502,0.0582776,-0.460019,0.283157,0.0367533,-0.236226,-0.257793,0.221417,0.621356,0.190337
12660.9,0.998952,0.0148727,7,127,0,-12647.8,0.357833,-0.131402,-0.0952167,-0.047863,-0.118106,-0.583516,0.257461,0.21754,-0.182616,-0.10441,0.175787,0.566811,0.254487
12663.3,0.96143,0.023589,7,191,0,-12656.7,0.829617,-0.015089,-0.513138,0.0932232,0.178876,-0.353318,0.134378,0.351922,-0.199115,-0.125962,0.189581,0.507742,0.23154
12661,0.725531,0.03424,7,191,0,-12649.2,-0.150483,-0.155483,-0.280525,-0.117321,-0.123245,-0.585678,0.322155,-0.029843,-0.196262,-0.214488,0.159431,0.627878,0.35319
12663.8,0.981361,0.0294454,6,95,0,-12655.1,-0.33419,-0.157937,-0.0261645,-0.112316,-0.00341897,-0.540555,0.257152,-0.0259651,-0.240678,-0.295905,0.228432,0.645719,0.213151
12663.8,0.0253066,0.0443866,2,5,1,-12657.7,-0.33419,-0.157937,-0.0261645,-0.112316,-0.00341897,-0.540555,0.257152,-0.0259651,-0.240678,-0.295905,0.228432,0.645719,0.213151
12664,0.958182,0.00832699,8,511,0,-12655.2,0.251685,-0.0885811,-0.352543,0.0758366,0.0132013,-0.44232,0.153267,0.136891,-0.179015,-0.127781,0.144334,0.574424,0.313249
12659.9,0.920296,0.0119672,7,127,0,-12656,0.259168,-0.101286,-0.219281,-0.0113117,0.1455,-0.43209,0.165958,0.299934,-0.248026,-0.152503,0.379442,0.567418,0.22724
12664,0.999959,0.0157868,7,127,0,-12655.5,0.290926,-0.0419068,-0.265277,0.0379778,0.116851,-0.435187,0.133339,0.280043,-0.130476,-0.207315,0.308114,0.568587,0.208987
12661,0.985137,0.0246139,6,63,0,-12657.8,0.228974,-0.0389595,-0.34578,-0.00632986,0.155379,-0.505982,0.140386,0.277198,-0.0950635,-0.198343,0.339273,0.571093,0.215155
12660.2,0.0815708,0.0370005,6,127,0,-12651.1,0.544159,-0.0738051,-0.482162,-0.00244505,-0.0616314,-0.552899,0.284973,0.223225,-0.24114,-0.104011,0.0591197,0.545554,0.543677
12658,0.996067,0.00819483,8,255,0,-12653.5,0.617013,-0.0807604,-0.586112,0.00648459,-0.0160017,-0.476803,-0.104872,0.157275,-0.228387,-0.283416,0.152342,0.543328,0.552962
12656.9,0.999585,0.0126228,7,127,0,-12652.7,0.912944,-0.20976,-0.518491,-0.102519,-0.078273,-0.696123,0.203694,0.218606,-0.401339,-0.182154,-0.052346,0.514434,0.438905
12659.8,0.919658,0.0194946,7,191,0,-12647.4,0.97034,-0.0844102,-0.439192,0.0962417,-0.108241,-0.562863,0.0528535,0.142089,-0.400999,-0.196953,-0.0293045,0.504339,0.222659
12660,0.664634,0.0253753,6,63,0,-12655,0.875521,-0.0771166,-0.46207,0.0602088,-0.117973,-0.569042,-0.00396489,0.12397,-0.376262,-0.188192,-0.0277733,0.520112,0.250063
12656.7,0.883996,0.0194292,7,255,0,-12653.8,0.495255,-0.23929,-0.430561,-0.166713,-0.00104101,-0.638921,0.0782274,0.200558,-0.295875,-0.28094,0.162256,0.554984,0.347507
12658.4,0.708888,0.0234324,8,255,0,-12648.7,-2.21731,-0.27329,0.270891,-0.195993,0.00756014,-0.508804,0.722018,-0.137501,-0.103598,-0.320301,0.478941,0.841267,0.404811
12660,0.926752,0.0197038,6,127,0,-12654,-1.74547,-0.173024,0.303408,-0.284421,0.01902,-0.520234,0.65542,0.0614039,-0.132466,-0.279317,0.375085,0.789473,0.417753
12659,0.601873,0.0258719,8,319,0,-12651.3,-0.801179,0.142308,0.125845,0.0787767,0.182395,-0.23566,0.660555,0.419195,0.0745931,-0.00695751,0.495941,0.666942,0.314007
12656.1,0.822571,0.0175319,6,63,0,-12654.9,-0.795038,0.0855628,0.0918388,0.206349,0.349904,-0.296517,0.510296,0.242742,0.0269529,0.0654892,0.553655,0.669127,0.320682
12658.2,0.940969,0.0186143,9,511,0,-12646.8,1.43968,-0.235775,-0.928958,-0.0511448,-0.140324,-0.695558,-0.141753,0.123433,-0.307565,-0.167906,-0.0459816,0.463642,0.558968
12662.4,0.889379,0.0250489,7,191,0,-12653.5,0.84197,-0.0498773,-0.252466,0.0262829,-0.015206,-0.476092,0.124307,0.206759,-0.344788,-0.237501,0.209566,0.516753,0.228656
12664.6,0.892257,0.0303168,7,191,0,-12657.9,-1.01874,-0.0470487,0.110373,-0.119897,0.108197,-0.418642,0.495679,0.145295,-0.0975714,-0.199639,0.474002,0.706764,0.279524
12656,0.0601866,0.0368325,5,31,0,-12652,-1.0333,-0.178668,0.217236,-0.0579344,0.16943,-0.443597,0.570083,0.101434,-0.196429,-0.241679,0.401892,0.703261,0.227467
12662.9,0.994139,0.00861305,7,127,0,-12652.3,-1.29976,-0.0936742,0.259351,-0.085583,0.155235,-0.521264,0.424762,0.0860529,-0.104156,-0.195863,0.31694,0.734833,0.248098
12659.2,0.982879,0.0128401,9,511,0,-12654.5,-0.139937,0.0177274,0.102614,0.18487,0.0746498,-0.348739,0.326738,0.242215,0.117494,-0.0543794,0.279787,0.600699,0.257012
12658.3,0.936638,0.0186518,7,255,0,-12649.8,-1.12036,-0.0753193,-0.0779812,-0.139708,0.200318,-0.313317,0.404238,0.14986,-0.262051,-0.211837,0.442893,0.715619,0.25397
12657.4,0.813899,0.0246696,6,127,0,-12649.8,-1.08524,-0.0602119,-0.075477,-0.0980024,0.21495,-0.308031,0.379047,0.184,-0.208058,-0.237828,0.419611,0.714344,0.203323
12654.4,0.885567,0.025644,6,63,0,-12643.8,-0.977539,-0.070988,-0.192441,-0.0863162,-0.131663,-0.382614,0.572427,0.0167165,0.0450846,-0.227549,0.25777,0.705997,0.299645
12658.5,0.999922,0.0306032,5,31,0,-12650.4,-1.08702,-0.0405051,-0.237936,-0.119038,-0.0815829,-0.434454,0.532375,0.126325,0.0214568,-0.182802,0.290869,0.715622,0.232085
12658.3,0.185516,0.0454293,2,4,1,-12652.1,-1.10951,-0.0343954,-0.226633,-0.118946,-0.0852367,-0.450136,0.520219,0.124796,0.0168141,-0.182072,0.29096,0.716389,0.228844
12663.5,0.980925,0.014132,6,127,0,-12655,-0.992363,-0.0918271,-0.00680549,-0.119368,0.0136637,-0.408058,0.539136,0.0515452,-0.0575564,-0.255108,0.324996,0.705626,0.225644
12660.6,0.826268,0.0202289,6,63,0,-12653.6,-1.09728,-0.0508413,0.35824,-0.0687879,0.0118522,-0.314833,0.406245,0.146571,-0.137895,-0.146856,0.306104,0.716472,0.256982
12664.1,0.973669,0.0215223,7,255,0,-12657.6,0.180869,0.0296943,-0.487947,0.0676192,0.0832566,-0.500319,0.272613,0.239141,-0.0412842,-0.143814,0.21502,0.575221,0.243965
12665.6,0.985942,0.0302323,6,63,0,-12662.3,0.13672,-0.14901,-0.075503,-0.0391783,0.0205621,-0.434547,0.165242,0.195814,-0.26314,-0.140966,0.205754,0.589538,0.243138
12665.6,0.0184437,0.0433276,2,4,1,-12658.5,0.13672,-0.14901,-0.075503,-0.0391783,0.0205621,-0.434547,0.165242,0.195814,-0.26314,-0.140966,0.205754,0.589538,0.243138
12665.2,0.993156,0.0101129,8,383,0,-12660.4,-0.165403,0.0385095,-0.1663,0.0792763,0.129587,-0.411899,0.288705,0.262702,-0.112987,-0.165716,0.182305,0.609969,0.202587
12663.8,0.99995,0.014712,7,127,0,-12657.1,0.390203,-0.160195,-0.181138,0.0257344,0.124772,-0.532665,0.195081,0.209788,-0.203669,-0.0756752,0.150982,0.55918,0.244942
12665.6,0.95596,0.0216039,7,191,0,-12656.5,-0.301924,0.0929631,-0.144757,0.100179,0.172907,-0.339769,0.31817,0.279314,-0.00244415,-0.0942843,0.395301,0.62144,0.303731
12665.2,0.287132,0.02915,6,63,0,-12653.5,-0.0997406,0.0852794,0.0100756,0.103969,0.160612,-0.361103,0.44186,0.325301,-0.0740437,-0.0507341,0.319678,0.595361,0.220781
12665.4,0.999578,0.0114527,7,127,0,-12662.1,0.0686928,0.0588012,-0.0797607,0.0897648,0.141215,-0.349267,0.348216,0.34493,-0.0396988,-0.00428849,0.369903,0.578007,0.206269
12661.8,0.933514,0.0167403,6,63,0,-12657.2,-0.167279,0.176387,-0.109114,0.0961061,0.187462,-0.34442,0.226132,0.285276,-0.021307,-0.0395599,0.311596,0.602136,0.245163
12665.3,0.902098,0.0216199,6,127,0,-12656.4,-0.0541978,0.11164,-0.216537,0.169927,0.150856,-0.258876,0.355097,0.357683,-0.013633,-0.0363124,0.384279,0.59132,0.20238
12661.6,0.988379,0.0263152,7,191,0,-12650,-1.63745,-0.123427,0.169004,-0.135162,0.0698075,-0.553118,0.451012,0.0978677,-0.0804556,-0.144675,0.425012,0.77149,0.363392
12657.3,0.0291815,0.0373852,6,63,0,-12650.9,-1.43602,-0.0975302,0.549108,-0.121209,0.0559788,-0.541981,0.424298,-0.0653972,-0.0191176,-0.197138,0.418807,0.756944,0.430859
12657.4,0.999997,0.00938991,8,255,0,-12649.6,-1.49893,-0.100269,0.02273,-0.201988,-0.00910546,-0.681576,0.442728,0.114945,0.0272774,-0.207011,0.403093,0.760463,0.364352
12661.6,0.999989,0.0136381,7,127,0,-12649.8,-1.20307,-0.12333,0.0270498,-0.157607,0.0506349,-0.478519,0.331506,0.0464009,0.0106306,-0.22853,0.551997,0.730136,0.278228
12658.9,0.960374,0.0197482,6,63,0,-12654.6,-1.42215,-0.131533,0.331865,-0.114918,0.0016536,-0.479784,0.259629,0.0508006,0.013087,-0.327686,0.469275,0.752679,0.293914
12664.7,0.989696,0.0265678,6,63,0,-12654.7,-0.943077,-0.202532,-0.0420489,-0.201621,0.0444887,-0.549774,0.395906,0.0242436,-0.115459,-0.198482,0.370828,0.707788,0.267297
12658.4,0.0053375,0.0375631,5,63,0,-12651,-0.90276,-0.112564,0.0566084,-0.0822802,0.0872603,-0.371299,0.362484,0.10308,-0.15968,-0.0754379,0.131087,0.698865,0.309958
12662.9,0.995379,0.00929114,7,255,0,-12652.5,-0.679784,-0.0961928,-0.00747675,-0.11449,0.00837858,-0.473687,0.435498,0.0146649,-0.115147,-0.148302,0.307625,0.677044,0.365096
12662.1,0.999988,0.0132858,8,383,0,-12657.2,-0.80494,-0.0187039,0.120894,0.113322,0.186179,-0.509624,0.400868,0.280655,-0.00899327,-0.1366,0.433349,0.673208,0.296811
12659.4,0.999817,0.0190991,7,255,0,-12650,-0.121795,-0.0458814,-0.0446639,0.138282,0.188682,-0.398489,0.482855,0.273664,-0.00947868,0.0994298,0.372035,0.60036,0.439738
12660.3,0.214386,0.027371,6,63,0,-12649.3,-0.545161,0.135506,-0.228785,0.0523706,0.240449,-0.374644,0.476125,0.282178,-0.0341111,-0.150218,0.47651,0.641825,0.337472
12664.9,0.99561,0.00996229,8,511,0,-12655.4,0.663363,0.0528914,-0.200123,0.123699,0.0400764,-0.386802,0.17534,0.351559,-0.115356,-0.0496586,0.179081,0.522913,0.320242
12664.7,0.970034,0.0141684,7,127,0,-12661.3,0.67623,0.108854,-0.327257,0.13433,0.0759974,-0.438065,0.289827,0.332633,-0.0985601,-0.0338998,0.187321,0.518313,0.286924
12661.8,0.912708,0.0192277,7,127,0,-12657.3,0.138697,-0.0218887,-0.198164,0.197464,0.186544,-0.443224,0.225438,0.365357,-0.145101,-0.0526551,0.427056,0.574951,0.360035
12660.7,0.914395,0.0235866,6,63,0,-12655,0.484213,-0.00861008,-0.187317,0.116029,0.0585534,-0.253517,0.386536,0.322671,-0.160523,0.013266,0.242419,0.537519,0.318913
12661.7,0.538991,0.0289732,6,63,0,-12652.9,0.103936,0.0794441,-0.178688,0.10704,0.215983,-0.432809,0.120106,0.313891,0.00424304,-0.092921,0.277082,0.580605,0.163911
12659.4,0.995076,0.0187043,6,63,0,-12652.2,0.186204,-0.0532796,0.0855359,0.0437662,0.233374,-0.394463,0.130183,0.28365,-0.0640565,-0.100263,0.175304,0.575142,0.137544
12662.7,0.963302,0.0263418,6,63,0,-12653.3,0.22982,0.0331397,0.0621704,0.156237,0.114049,-0.353978,0.13613,0.237347,-0.0405468,-0.0051937,0.220257,0.568232,0.165521
12658.9,0.20013,0.0350631,5,31,0,-12654.2,0.290324,0.0537659,0.0802487,0.135991,0.199984,-0.445013,0.259958,0.34564,-0.0409477,-0.0321429,0.0994422,0.561831,0.155688
12658.2,0.981438,0.0128115,7,127,0,-12652.4,0.377846,0.00838244,0.0143392,0.217478,0.0775614,-0.429231,0.264733,0.331213,-0.0646486,-0.0437143,0.0641345,0.54706,0.159909
12664.2,0.864011,0.0175905,6,127,0,-12655,0.574089,0.000250285,-0.244437,0.0580849,0.119078,-0.368156,0.211637,0.302844,-0.186815,-0.0382389,0.297655,0.530931,0.185618
12663.3,0.999835,0.0197846,6,63,0,-12659.1,0.402026,0.0335792,-0.252872,0.168443,0.170042,-0.405151,0.264024,0.321668,-0.104911,-0.00827304,0.0422419,0.547471,0.221638
12660.1,0.730026,0.0279079,5,63,0,-12657.2,0.748663,0.0557906,-0.214077,0.0697889,0.158739,-0.359318,0.334574,0.393032,-0.0826819,-0.0170819,0.0922146,0.509711,0.223964
12663.2,0.999959,0.0250413,6,63,0,-12653.4,0.677158,0.0344049,-0.491752,0.276888,0.142003,-0.374925,0.207864,0.35123,-0.148712,-0.0795861,0.226341,0.518632,0.244384
12663.6,0.83021,0.0352157,7,127,0,-12660,-0.262761,-0.101367,-0.338949,-0.00879071,-0.0641821,-0.468067,0.214541,0.0898168,-0.1951,-0.220505,0.123152,0.633171,0.215328
12663,0.0304125,0.037298,5,49,0,-12657.5,-0.0889147,-0.0624105,-0.34116,-0.113472,0.0350206,-0.419336,0.319447,0.0877116,-0.151238,-0.201271,0.147759,0.614189,0.188025
12663.9,0.997985,0.0105458,8,511,0,-12657.3,0.161639,-0.0373543,0.101831,0.132423,0.132049,-0.417078,0.243031,0.280348,-0.116841,-0.0837241,0.382305,0.573908,0.237577
12662.3,0.999162,0.0147732,7,127,0,-12659.3,-0.940636,0.0584223,-0.187462,0.0901721,0.195299,-0.273417,0.565206,0.211548,0.0800629,-0.0750517,0.356826,0.686237,0.224683
12663.5,0.897795,0.0206879,7,191,0,-12653.6,0.142893,-0.124032,-0.19366,-0.0644317,-0.058819,-0.404605,0.198602,0.102902,-0.324491,-0.229964,0.204847,0.592444,0.333335
12662.2,0.974315,0.0244921,6,63,0,-12657.5,-0.17915,-0.169635,-0.221556,-0.109504,0.0530766,-0.705848,0.237789,0.112593,-0.196263,-0.317963,0.0868579,0.629741,0.265231
12661.5,0.617982,0.0328071,7,191,0,-12657.6,0.0431315,0.0897535,-0.12068,0.174274,0.30005,-0.400658,0.369493,0.31743,0.0137321,-0.0776957,0.252161,0.579297,0.187032
