# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = CmdStanGaussian_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = CmdStanGaussian_1.data.R
# init = 2 (Default)
# random
#   seed = 1750260049
# output
#   file = CmdStanGaussian_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma
-1.98,0.384735,1.52847,2,3,0,3.20446,0.137422,0.600894
-1.63953,0.988156,0.529086,2,3,0,2.19609,0.238184,0.696063
-1.91711,0.828152,0.887675,2,3,0,2.5204,0.00934701,0.735527
-2.26775,0.825759,0.979484,1,1,0,2.38359,-0.0370669,0.665525
-2.14556,0.942672,1.07251,1,3,0,2.41706,-0.0476994,0.737267
-2.14556,1.30283e-30,1.57622,1,1,0,7.40953,-0.0476994,0.737267
-2.22466,0.999849,0.215923,4,15,0,2.27882,0.435204,0.717763
-2.56857,0.977556,0.368108,2,3,0,2.8899,0.507379,0.758115
-3.40729,0.984361,0.589201,2,7,0,4.4018,0.620856,0.974969
-3.94187,0.186182,0.952405,2,3,0,6.86622,0.00481675,1.30387
-4.53839,0.997138,0.218164,2,3,0,4.60816,0.00354958,1.43051
-2.17269,0.999677,0.363719,3,7,0,4.73148,-0.00130291,0.88363
-1.72741,0.980767,0.605701,3,7,0,2.86304,0.261784,0.791588
-1.81883,0.942671,0.957275,2,3,0,2.24975,0.0402309,0.73755
-2.56996,0.796381,1.37345,1,1,0,2.61459,-0.115825,0.890429
-2.56996,0.0674612,1.38899,1,1,0,3.22289,-0.115825,0.890429
-1.87049,0.997054,0.254832,4,15,0,3.38486,0.349992,0.716249
-1.82164,1,0.415427,2,3,0,1.88445,0.336433,0.73411
-2.43231,0.869462,0.677465,3,7,0,3.1442,-0.0919781,0.870154
-2.60978,0.943112,0.813436,2,3,0,3.47925,0.298001,0.548176
-2.47196,0.762609,1.15264,1,3,0,3.07816,0.0342604,0.580351
-1.91331,1,1.07985,2,3,0,2.41042,0.0764232,0.849683
-1.91331,0.0870407,1.72858,3,7,0,2.93413,0.0764232,0.849683
-2.85627,0.979144,0.355926,3,15,0,3.12878,0.540037,0.90577
-2.33541,0.985672,0.544339,3,7,0,3.17631,-0.0568972,0.675703
-2.35572,0.614906,0.840227,2,3,0,3.69926,0.199805,0.989314
-4.33442,0.934311,0.570675,2,5,0,5.00799,0.768128,0.858813
-1.63125,0.740025,0.782892,2,3,0,6.45009,0.168763,0.684532
-2.03563,0.943935,0.701285,2,3,0,2.13007,0.361621,0.658243
-2.75949,0.656496,0.977382,1,1,0,2.99248,0.446906,0.614276
-3.31644,0.772882,0.731437,1,1,0,3.67752,0.446614,0.562468
-3.31644,0.0402389,0.70424,1,1,0,6.75001,0.446614,0.562468
-2.93001,0.99997,0.142866,5,31,0,4.91695,0.190727,0.512762
-2.80818,0.99146,0.224382,3,7,0,4.14429,-0.0391074,0.589679
-3.88075,0.934849,0.344419,3,7,0,5.08085,0.245577,1.3063
-2.40799,0.981006,0.467424,1,3,0,5.21608,0.238709,0.99745
-1.96904,1,0.695956,2,3,0,2.41207,0.179168,0.892883
-6.48653,0.544378,1.07315,2,3,0,7.07726,0.302632,1.86778
-2.10397,0.966352,0.644703,3,7,0,7.2689,-0.0361633,0.796828
-1.92841,0.969141,0.92397,2,3,0,2.20975,0.36136,0.783863
-1.92841,6.29727e-05,1.32675,2,3,0,7.25182,0.36136,0.783863
-3.02959,0.990685,0.266094,3,15,0,3.46959,0.479611,1.03645
-1.85543,0.985368,0.400039,2,7,0,4.04394,0.144948,0.855467
-2.15759,0.979049,0.592561,2,7,0,2.44016,0.265159,0.931641
-4.87762,0.811479,0.8633,2,3,0,5.22247,0.824774,0.847027
-1.95104,1,0.898079,2,3,0,4.2732,0.0489892,0.845116
-1.95104,0.137697,1.35587,1,1,0,2.67352,0.0489892,0.845116
-1.67937,0.992655,0.373392,2,7,0,2.47299,0.12722,0.774088
-2.51227,0.952864,0.555729,2,3,0,2.60019,0.044534,0.571601
-3.05638,0.782082,0.762435,1,1,0,3.34964,-0.0193595,0.557258
-1.93595,1,0.748634,1,1,0,2.68083,0.0623521,0.642495
-1.99756,0.794052,1.12002,2,3,0,2.58637,0.255458,0.891027
-2.60152,0.63706,1.12341,2,3,0,4.45275,-0.118901,0.70619
-2.60649,0.968155,0.834225,2,3,0,3.09485,-0.0568727,0.626463
-2.60649,0.0623848,1.16738,2,3,0,4.88173,-0.0568727,0.626463
-2.1872,0.998047,0.292041,2,3,0,2.72047,-0.00196887,0.644141
-2.44759,0.99618,0.433072,3,7,0,2.98003,0.471908,0.707403
-2.13133,1,0.637704,3,7,0,2.54561,-0.0391174,0.810942
-2.15653,0.946228,0.942525,2,3,0,2.54432,0.00518896,0.64349
-2.15653,0.216346,1.25584,2,3,0,3.35254,0.00518896,0.64349
-2.92158,0.960495,0.430526,3,7,0,3.54729,0.547091,0.716187
-2.6037,1,0.589428,2,3,0,2.97632,0.491333,0.695863
-4.27318,0.531336,0.865506,1,1,0,4.53807,0.681007,0.691129
-2.55507,0.957481,0.536486,2,3,0,4.85967,0.251625,1.02859
-3.18694,0.857602,0.726806,1,3,0,5.71688,-0.237334,0.910807
-3.01977,0.917975,0.819036,2,3,0,3.74001,-0.0365809,1.08843
-2.00396,0.991642,1.02854,2,3,0,2.98147,0.171207,0.592337
-2.17956,0.936739,1.47236,1,3,0,2.2513,0.254185,0.939935
-2.17956,1.26609e-41,1.90418,1,1,0,3.08582,0.254185,0.939935
-2.65307,0.981525,0.459877,3,7,0,3.20717,-0.0260123,1.00496
-2.67903,0.907014,0.645759,3,7,0,4.33887,0.503977,0.698398
-2.68896,0.994377,0.792279,2,3,0,3.17059,-0.147065,0.739956
-1.95135,1,1.13256,1,1,0,2.53358,0.00596168,0.710214
-1.79693,1,1.63053,1,1,0,1.97767,0.0567279,0.773464
-1.79693,9.00541e-30,2.34081,1,1,0,2.28728,0.0567279,0.773464
-1.66457,0.997024,0.583502,3,7,0,1.90139,0.257163,0.6952
-1.92174,0.933384,0.834241,2,3,0,2.07296,0.321613,0.833105
-1.92174,0.584459,1.06514,1,3,0,3.75147,0.321613,0.833105
-2.5236,0.958352,0.742656,2,7,0,2.6983,0.231232,1.02455
-2.046,0.844904,0.988415,2,3,0,3.14713,0.389431,0.697289
-2.83621,0.699295,1.0805,1,1,0,3.0367,0.532991,0.71127
-2.83621,0.00224466,0.920243,2,3,0,5.67654,0.532991,0.71127
-3.10852,0.995117,0.239332,2,3,0,3.15391,0.566146,0.705669
-2.00951,0.99784,0.338959,3,7,0,3.48104,0.265704,0.891374
-3.18422,0.962793,0.481055,2,7,0,3.50409,0.577751,0.969232
-3.01109,1,0.641939,1,1,0,3.23372,0.566636,0.918413
-3.46377,0.214432,0.909976,2,3,0,6.72308,-0.0767001,1.17162
-4.6281,0.993772,0.345568,3,7,0,4.97482,-0.456463,0.996706
-3.65078,0.956721,0.48462,2,7,0,5.59304,0.116002,1.26111
-2.8484,1,0.637519,2,3,0,3.94063,0.248611,1.09266
-4.05713,0.771256,0.899261,1,3,0,5.18522,0.724097,1.01668
-5.61642,0.702172,0.867481,2,3,0,6.46814,0.793889,0.692378
-6.09426,0.429897,0.747073,3,7,0,7.98348,0.717458,0.591699
-2.52408,1,0.412095,3,7,0,7.3848,0.276113,0.549362
-1.91942,1,0.579366,3,7,0,2.68466,0.0564567,0.838559
-3.1945,0.79969,0.812666,2,3,0,4.06919,0.114808,0.504851
-5.83251,0.351929,0.821594,2,7,0,6.38857,0.558446,1.64223
-6.29907,0.99596,0.402423,2,3,0,6.44637,0.565232,1.75048
-3.751,0.963914,0.559552,3,7,0,6.50127,0.678211,0.993041
-3.38619,1,0.737366,1,1,0,3.78332,0.631021,0.937999
-2.78171,1,1.02768,1,1,0,3.39197,0.536521,0.875437
-2.78171,1.0663e-137,1.42923,1,1,0,7.87217,0.536521,0.875437
-3.74251,0.978547,0.40348,3,7,0,4.07714,0.681497,0.797528
-3.54623,1,0.542777,2,3,0,3.83498,0.665987,0.849838
-3.03412,0.913588,0.753953,2,7,0,4.5777,0.517296,0.648781
-3.84721,1,0.911928,2,3,0,4.65953,0.0989306,1.30002
-2.27839,0.490095,1.26205,2,3,0,3.41556,0.447765,0.724661
-2.27839,0.00125879,0.783601,2,3,0,8.53559,0.447765,0.724661
-2.56563,0.995075,0.227249,2,3,0,2.61462,0.501481,0.735071
-2.52825,0.999461,0.312454,3,7,0,2.87555,0.499414,0.823108
-2.2792,0.973789,0.431698,3,7,0,3.54677,0.283118,0.573939
-1.72716,0.957872,0.572065,2,3,0,3.02235,0.0765329,0.728969
-2.47602,0.883333,0.738401,3,15,0,3.75071,0.00935087,0.978719
-4.10697,0.933611,0.848434,2,3,0,4.26748,-0.346889,1.09122
-2.70053,0.955138,1.05221,2,3,0,3.86611,0.448869,0.623577
-2.70053,1.29825e-09,1.34692,1,1,0,4.88621,0.448869,0.623577
-2.24728,1,0.400631,2,3,0,2.71343,0.413136,0.666432
-2.27373,0.948286,0.549802,3,7,0,3.25889,-0.0765358,0.747727
-1.91642,1,0.69627,2,3,0,2.35038,0.0803072,0.852963
-2.04271,0.99152,0.952224,2,3,0,2.08278,0.084929,0.895269
-1.78789,1,1.28339,1,1,0,1.99365,0.0610511,0.774106
-1.78789,8.78501e-266,1.74895,1,1,0,4.65107,0.0610511,0.774106
-1.95367,0.991782,0.530554,3,7,0,2.187,0.313657,0.635248
-1.80637,1,0.71467,1,1,0,1.93781,0.277125,0.647598
-2.43009,0.759743,0.972919,1,1,0,2.52335,0.18195,0.547334
-2.68779,0.23292,0.924743,2,3,0,4.67607,-0.0377742,1.00692
-2.67784,0.991725,0.402283,3,7,0,3.49419,-0.115135,0.680848
-3.22119,0.999492,0.540419,3,7,0,3.90657,0.0432602,1.16036
-2.66533,1,0.733158,2,3,0,3.44862,-0.0740468,0.974689
-6.00931,0.455844,0.993715,2,3,0,6.51131,0.815077,0.68404
-2.87568,1,0.604888,2,3,0,5.68345,0.399999,1.05073
-2.87568,0.801056,0.818904,1,3,0,5.58104,0.399999,1.05073
-2.02924,1,0.827785,2,3,0,2.94375,0.228796,0.90569
-4.38632,0.635475,1.11788,1,3,0,4.39144,0.175883,0.451082
-4.13432,0.792719,0.88762,2,3,0,6.30982,-0.0974777,1.31292
-5.87056,0.933414,0.886149,2,7,0,7.27705,0.409767,1.70303
-2.01204,1,1.0841,2,3,0,5.93617,0.0811893,0.88457
-3.45241,0.371985,1.4583,3,9,0,3.82395,0.595316,0.687227
-3.31655,0.987501,0.794121,2,7,0,3.76408,-0.263749,0.858583
-2.58282,1,1.04845,1,1,0,3.29302,-0.140296,0.80962
-2.2904,0.498827,1.40717,2,5,0,3.04976,0.0857457,0.577491
-1.8585,0.984395,0.922567,2,3,0,2.5029,0.343017,0.704825
-3.89611,0.0932919,1.20957,2,3,0,4.83319,-0.0904778,1.26277
-1.63389,0.971453,0.447074,2,5,0,5.19548,0.157965,0.758214
-1.61778,0.999989,0.575748,3,7,0,1.64705,0.162565,0.699409
-1.61778,0.0329322,0.770957,1,1,0,7.01122,0.162565,0.699409
-2.66084,0.971401,0.263955,2,7,0,3.75775,0.160174,1.05737
-3.85772,0.978228,0.339679,4,15,0,7.27212,0.131541,1.30469
-2.1082,0.994681,0.440773,2,7,0,4.19491,0.0518903,0.899585
-2.04438,0.932131,0.584508,1,3,0,3.79748,0.347587,0.857457
-3.00014,0.956889,0.709356,3,7,0,3.01467,0.547198,0.95183
-1.96205,0.874308,0.890195,2,3,0,4.3667,0.146185,0.888242
-1.96205,0.192208,0.995021,2,3,0,4.78403,0.146185,0.888242
-2.4979,0.98396,0.432179,2,3,0,2.59042,0.0129598,0.986063
-2.44729,1,0.56274,1,1,0,2.53179,0.0276539,0.980038
-2.28569,0.996502,0.748171,3,11,0,2.77419,0.416208,0.660957
-2.28569,0.116275,0.98858,2,3,0,5.69964,0.416208,0.660957
-2.44281,0.996688,0.389934,2,3,0,2.47878,0.449515,0.66903
-2.23035,0.97588,0.515454,3,7,0,4.42964,-0.067872,0.796619
-2.06626,0.954926,0.661418,2,3,0,2.87528,0.0525335,0.623241
-1.92921,0.940824,0.823859,2,3,0,2.73673,0.344916,0.671377
-2.88108,0.666308,1.00567,2,3,0,3.10102,0.0845713,1.09629
-1.69322,0.770711,0.845241,2,3,0,3.63933,0.275792,0.697713
-2.37362,0.897565,0.818821,1,3,0,2.79727,0.407337,0.914026
-2.23718,0.909564,0.941504,1,3,0,3.32787,-0.0287291,0.66236
-2.7964,0.925348,0.549746,2,3,0,3.44257,-0.164839,0.744043
-2.7964,3.25854e-70,6.90462,1,1,0,3.77369,-0.164839,0.744043
-2.7964,0.000189973,1.12088,1,1,0,5.65045,-0.164839,0.744043
-2.10611,0.9996,0.108099,4,15,0,3.02951,-0.0345933,0.803989
-1.61532,0.998826,0.143966,3,15,0,2.78694,0.15343,0.726647
-1.80256,0.995997,0.222276,3,11,0,2.12845,0.234875,0.834991
-4.1562,0.938212,0.371475,2,7,0,4.73338,0.609861,1.21461
-5.74519,0.893743,0.546204,2,7,0,7.90041,-0.372201,1.54679
-7.8298,0.98084,0.717166,3,7,0,7.95376,-0.445683,2.06828
-5.32004,0.912464,1.25706,2,3,0,8.88171,-0.524853,0.905774
-3.64027,1,1.79028,1,3,0,3.72281,0.659258,0.768188
-3.64027,2.17062e-10,3.37159,1,3,1,3.91744,0.659258,0.768188
-4.9336,0.97395,0.271854,2,3,0,5.07678,0.804797,0.789529
-5.5719,0.970549,0.475294,3,7,0,6.86048,0.90515,0.873062
-2.44998,0.976887,0.819878,2,7,0,5.14427,-0.0239786,0.951854
-2.31208,0.989498,1.43543,2,7,0,2.51036,-0.0688642,0.703059
-2.31208,2.38037e-05,2.59565,1,2,1,3.93173,-0.0688642,0.703059
-3.61718,0.976911,0.226761,3,7,0,4.24489,-0.145235,0.596386
-5.69307,0.857936,0.397324,3,7,0,7.62659,0.929518,0.905057
-5.22732,1,0.482992,1,1,0,5.699,0.888768,0.93838
-4.38862,1,0.894511,2,3,0,5.88667,0.515377,1.3326
-4.38862,0.000467725,1.6405,1,1,0,5.68154,0.515377,1.3326
-3.82126,0.999952,0.159038,4,15,0,4.50931,0.507173,1.20848
-2.76482,0.999222,0.293085,3,7,0,4.23238,0.518535,0.908658
-2.25747,1,0.533573,2,3,0,2.79612,0.367663,0.910834
-1.65705,0.961912,0.963858,2,3,0,2.69095,0.11802,0.708476
-1.65705,0.123075,1.54758,2,3,0,3.04821,0.11802,0.708476
-1.68754,0.994413,0.23367,3,15,0,2.30715,0.193726,0.795494
-2.19386,0.938712,0.412416,2,7,0,3.83874,0.412556,0.841525
-2.03149,0.996986,0.618221,3,7,0,2.49121,0.102192,0.603894
-1.61795,1,1.07979,2,3,0,1.89939,0.158022,0.740315
-3.02633,0.200157,1.88403,1,1,0,3.49238,0.584836,0.790878
-3.95446,0.945345,0.377706,4,15,0,5.79453,0.722009,0.952927
-2.71614,1,0.569173,2,3,0,3.92428,0.503504,0.914978
-6.33244,0.0787123,0.984843,2,3,0,7.71091,-0.693493,1.13796
-8.18903,0.962485,0.149847,4,23,0,13.4696,0.011528,2.30686
-6.2515,1,0.235525,3,7,0,8.44433,-0.170654,1.77369
-3.88517,1,0.405044,3,7,0,6.4881,0.126292,1.31004
-2.36042,0.97441,0.690731,2,7,0,4.09072,0.451815,0.696363
-2.31218,0.951443,1.09454,2,3,0,2.75042,-0.0735186,0.844487
-2.31218,4.3241e-05,1.62512,1,1,0,3.4466,-0.0735186,0.844487
-2.46554,0.997681,0.220011,1,3,0,2.57287,-0.108687,0.849771
-2.538,0.99617,0.368723,3,7,0,3.0273,0.104442,1.02437
-3.19036,0.980522,0.610988,2,3,0,3.28574,0.0266073,1.14951
-2.13639,0.988941,0.96713,2,3,0,3.43505,0.331943,0.898285
-2.13639,3.70914e-13,1.55237,1,1,0,5.08809,0.331943,0.898285
-1.63892,0.995873,0.225561,3,15,0,3.37661,0.228717,0.755646
-1.80888,0.980803,0.369395,2,7,0,2.36668,0.329172,0.711992
-2.69636,0.91601,0.57957,2,3,0,2.90847,0.500431,0.687523
-2.42824,0.985951,0.774934,2,3,0,3.51296,0.401475,0.935342
-2.42824,0.0993288,1.21702,2,3,0,6.28663,0.401475,0.935342
-2.84683,0.995184,0.238302,3,7,0,3.2879,0.266101,1.08951
-2.84569,0.98821,0.38301,3,7,0,4.3081,0.38935,0.566493
-1.76091,0.960251,0.601988,2,3,0,3.20718,0.259751,0.651073
-2.28436,0.785614,0.882142,2,3,0,2.8935,0.156568,0.972338
-2.0363,1,0.863567,1,1,0,2.26946,0.12952,0.906241
-4.35595,0.667175,1.37492,2,3,0,4.48156,0.206331,0.451916
-2.46771,0.894529,1.02799,2,3,0,4.4388,0.472824,0.702015
-2.62464,0.512517,1.28347,2,7,0,3.74579,-0.0753866,0.641678
-2.50076,0.888994,0.682691,2,3,0,5.66404,0.462541,0.894511
-2.61428,0.940716,0.84172,2,3,0,4.01129,0.361216,1.00808
-2.01608,0.990205,1.15992,2,3,0,2.73512,-0.0182761,0.744696
-2.58691,0.615512,1.77439,2,5,0,2.61479,0.27658,1.03075
-3.73226,0.806592,1.19579,1,3,0,3.9787,0.65439,0.734407
-2.73102,0.854753,1.22357,2,3,0,4.06505,-0.164487,0.848958
-2.73102,0.232796,1.38817,1,1,0,3.96053,-0.164487,0.848958
-2.36573,0.985904,0.416055,3,7,0,3.42593,0.108061,0.985254
-1.78398,0.998598,0.62663,2,7,0,2.50418,0.0544414,0.720567
-2.28398,0.805246,0.965047,2,3,0,3.24467,0.182906,0.973054
-3.32004,0.937298,0.985006,2,3,0,3.74293,-0.213492,0.703968
-3.23271,0.814733,1.32486,2,3,0,3.82789,-0.202234,1.01016
-2.36133,1,1.37647,2,3,0,2.78616,0.432487,0.664539
-2.36133,0,2.09746,1,1,0,4.52813,0.432487,0.664539
-3.21632,0.815308,0.406046,2,3,0,5.60443,0.526358,0.634848
-3.21165,1,0.42465,3,7,0,4.45389,-0.0395488,0.556781
-2.47565,1,0.646705,2,3,0,3.30301,0.347225,0.980952
-3.69024,0.881653,0.980635,2,3,0,4.03413,0.131846,1.27032
-3.28269,0.812989,1.16626,2,3,0,4.28229,0.55597,1.0324
-2.39365,1,1.20631,1,1,0,3.17431,0.348266,0.959814
-2.39365,0.003455,1.81212,2,7,0,3.45099,0.348266,0.959814
-2.94169,0.991536,0.374067,2,3,0,2.96409,0.443712,1.04062
-2.80535,1,0.553504,1,1,0,2.95733,0.441839,1.00737
-1.87148,0.684758,0.829615,2,3,0,5.06342,0.278219,0.632016
-1.85271,0.944916,0.6679,3,7,0,2.70703,0.057793,0.670459
-1.92106,0.998127,0.894824,2,3,0,2.04483,0.353739,0.688432
-1.99609,0.663682,1.32562,2,3,0,2.27988,0.345774,0.651953
-2.58172,0.573974,1.02539,1,3,0,3.6789,0.0569818,1.0231
-2.81511,0.997528,0.669023,2,3,0,2.94527,-0.0580702,1.02696
-2.8503,0.97575,0.985868,2,3,0,3.13991,0.316697,0.535973
-3.01344,0.914842,1.3888,1,1,0,4.26296,0.276788,0.51585
-2.5284,0.38539,1.73754,1,3,0,2.72967,0.183805,1.02875
-2.00513,0.792397,0.798006,2,3,0,5.74079,0.066404,0.875311
-5.01883,0.736071,0.793352,2,3,0,5.89812,-0.485044,0.885142
-4.52056,0.943273,0.709783,3,7,0,6.29296,-0.324013,1.25781
-1.82698,0.979912,0.935333,2,3,0,4.48186,0.338112,0.740002
-1.82698,0.771827,1.31616,1,3,0,2.10331,0.338112,0.740002
-1.80656,0.893084,1.25696,2,3,0,2.09403,0.204401,0.62474
-3.18145,0.234143,1.50118,1,3,0,3.48725,0.607027,0.890659
-2.59193,1,0.534889,2,3,0,3.2465,0.488317,0.890111
-1.97962,0.939101,0.778072,1,3,0,2.95872,0.380384,0.717232
-1.75983,1,1.01004,2,3,0,2.20231,0.24285,0.81602
-3.00171,0.369422,1.46088,1,1,0,3.15655,0.077024,0.523764
-2.57981,0.809649,0.675597,2,3,0,4.89553,0.48003,0.682459
-2.57981,0.761571,0.693201,1,1,0,3.32864,0.48003,0.682459
-2.5905,0.996767,0.652486,2,7,0,3.30641,0.394886,0.983905
-1.96059,0.89295,0.934344,2,3,0,3.13293,0.217618,0.599108
-2.05548,0.841632,1.10962,2,3,0,2.32292,0.386634,0.687259
-2.51286,0.678007,1.20183,2,3,0,2.82773,0.25456,0.545888
-1.73772,1,0.975135,2,3,0,2.22686,0.227851,0.645317
-2.37862,0.419287,1.39426,2,3,0,2.5308,-0.0640353,0.89098
-2.33944,0.91276,0.720421,2,7,0,3.4645,0.00365462,0.614293
-2.4505,0.967357,0.883468,2,7,0,2.91098,-0.101857,0.722568
-2.2602,0.96306,1.18921,2,3,0,2.65959,-0.0483543,0.863908
-2.2602,0.0653231,1.58536,2,3,0,4.30556,-0.0483543,0.863908
-2.11251,1,0.44942,2,3,0,2.30669,-0.0280066,0.824198
-2.41889,0.969578,0.63924,2,7,0,2.75113,0.244033,0.999122
-1.68287,0.973725,0.860922,1,3,0,2.54599,0.244566,0.777549
-3.09717,0.227523,1.16516,2,3,0,3.44732,-0.132276,1.04618
-3.42365,0.99662,0.443413,2,3,0,3.48166,-0.154261,1.11491
-3.50089,0.998367,0.623901,1,1,0,3.55699,-0.169751,1.12273
-1.78043,0.98758,0.878298,1,3,0,4.03843,0.108982,0.815887
-1.76664,1,1.21129,2,3,0,1.88218,0.200787,0.633413
-1.76664,1.62001e-15,1.70176,1,1,0,3.56398,0.200787,0.633413
-2.68889,0.911601,0.450011,1,3,0,3.4295,0.0733967,0.545985
-2.71053,0.999071,0.546403,3,7,0,3.14888,0.24441,1.06374
-2.54805,0.990608,0.765835,2,3,0,3.11986,0.33176,1.00502
-2.03846,0.844289,1.05605,2,3,0,2.86378,-0.0241056,0.746878
-3.88898,0.362007,1.1422,2,3,0,4.72208,0.209728,1.31094
-2.60574,1,0.559927,2,3,0,3.9107,0.0872922,1.0363
-2.09628,0.973096,0.782302,3,11,0,3.03973,0.371173,0.653121
-4.1662,0.0686165,1.0438,2,3,0,7.00435,-0.084565,1.32499
-4.46073,0.999957,0.320117,3,7,0,4.76372,-0.229611,1.31969
-6.44206,0.97003,0.446538,2,3,0,6.65391,-0.240567,1.79527
-2.58771,1,0.592235,2,3,0,6.37181,0.0520238,1.02297
-2.13445,0.94446,0.822728,2,3,0,3.53702,0.377781,0.861795
-6.4003,0.251928,1.04337,2,3,0,8.38675,0.265002,1.85213
-6.26012,1,0.437002,2,3,0,6.46502,0.294038,1.81571
-4.24279,1,0.605726,2,3,0,6.39931,0.461891,1.32557
-2.3021,1,0.837856,2,3,0,4.19449,-0.0717695,0.713547
-1.90636,0.89328,1.15658,2,3,0,2.77997,0.207798,0.873604
-1.90636,0.0701119,1.34643,2,3,0,5.32921,0.207798,0.873604
-2.28708,0.920176,0.429065,1,3,0,4.53144,0.455083,0.783397
-2.43202,0.999116,0.522094,3,7,0,2.65748,0.447924,0.888861
-2.74393,0.986794,0.717854,2,3,0,3.02158,0.403441,1.01721
-2.74393,7.39529e-07,0.966357,1,1,0,10.0542,0.403441,1.01721
-3.11152,0.992186,0.280272,4,15,0,4.19621,-0.229966,0.874956
-3.55475,0.984106,0.380839,2,3,0,3.62859,-0.297913,0.850727
-2.57097,0.991703,0.51013,3,7,0,3.91393,-0.12909,0.742634
-1.70703,0.993559,0.690145,3,7,0,2.51679,0.0939686,0.699209
-1.67947,0.869351,0.934668,2,3,0,2.58864,0.254537,0.681283
-3.06258,0.299266,1.04476,2,3,0,3.61336,-0.220396,0.806669
-2.62965,0.906981,0.488821,2,7,0,5.6883,0.518743,0.826658
-1.89574,0.969313,0.579298,2,5,0,3.0564,0.0291604,0.796397
-1.91994,0.88015,0.75389,4,31,0,3.56891,0.292073,0.628991
-1.67993,0.954819,0.855953,2,3,0,2.15675,0.229028,0.783771
-3.11283,0.753071,1.08695,2,3,0,3.50021,0.541871,0.997663
-3.11283,0.142345,1.01748,1,1,0,6.06262,0.541871,0.997663
-1.92232,0.998159,0.381056,3,7,0,3.46622,0.35948,0.699688
-1.97935,0.916741,0.516422,2,3,0,3.03795,0.382251,0.72631
-1.90284,1,0.618748,1,1,0,1.9899,0.361197,0.725042
-1.90284,0.613636,0.838283,2,3,0,3.92408,0.361197,0.725042
-1.76813,1,0.639027,1,1,0,1.88608,0.316014,0.72
-1.92652,0.947823,0.864216,1,1,0,1.95776,0.359557,0.697209
-1.74615,0.994583,1.08034,2,3,0,2.03227,0.24989,0.807234
-1.74615,0.418523,1.44498,2,5,0,2.15605,0.24989,0.807234
-2.17832,0.89062,0.828339,1,3,0,2.58461,-0.0581416,0.766139
-3.14579,0.781706,0.950663,2,3,0,3.85906,0.176344,0.501206
-3.09322,0.879722,0.929934,2,3,0,3.78748,0.356743,1.11833
-2.12743,1,1.04934,2,3,0,3.43286,0.409601,0.702231
-2.07517,0.632895,1.4092,1,3,0,2.51807,0.312714,0.612152
-2.95589,0.245068,1.11015,2,3,0,3.86311,0.455445,1.03601
-2.36616,0.990675,0.499984,2,7,0,3.04494,0.442791,0.870088
-2.11723,0.982788,0.662214,3,7,0,2.73811,0.0451249,0.898634
-1.61145,0.978869,0.865925,1,3,0,2.42176,0.195829,0.698755
-1.61145,0.116129,1.12439,2,3,0,4.74159,0.195829,0.698755
-1.7025,0.980127,0.424546,2,7,0,2.15404,0.279428,0.756602
-3.4726,0.913535,0.552511,2,7,0,3.67487,0.14334,0.487647
-4.64572,0.423329,0.653162,2,5,0,8.13976,0.566974,1.36265
-2.32979,0.993571,0.384737,4,31,0,4.73554,0.460205,0.809382
-1.76387,0.99717,0.509415,2,5,0,2.35232,0.0787879,0.683901
-2.27696,0.879846,0.676977,2,3,0,2.89857,0.109017,0.571699
-1.90476,0.91609,0.761513,2,3,0,3.22849,0.22368,0.870978
-1.8614,0.988151,0.90083,2,3,0,2.15356,0.349549,0.74031
-1.8066,1,1.17793,2,3,0,1.90703,0.0446507,0.741433
-1.8066,0.00859465,1.56392,1,1,0,2.32043,0.0446507,0.741433
-1.83585,0.997496,0.520077,3,7,0,1.93254,0.339754,0.751798
-1.75442,1,0.688504,2,3,0,1.84284,0.296459,0.774237
-1.75442,0.691954,0.913405,1,3,0,4.14693,0.296459,0.774237
-1.63801,0.965226,0.789843,2,3,0,2.05018,0.129049,0.721566
-1.95796,0.945872,0.996996,1,3,0,2.04225,0.0745737,0.864151
-1.79169,1,1.22398,1,1,0,1.95315,0.182728,0.837862
-1.79169,0.000243662,1.61718,1,1,0,2.90553,0.182728,0.837862
-2.85615,0.93234,0.541375,2,3,0,3.30653,0.456303,0.610854
-3.14064,0.998428,0.652406,3,7,0,3.55209,0.411458,1.10594
-3.28588,0.984427,0.859702,1,1,0,3.42436,0.367727,1.15608
-2.41892,1,1.11003,1,1,0,3.17532,0.28014,0.991538
-2.41892,7.0446e-29,1.46217,1,1,0,5.51787,0.28014,0.991538
-2.51537,0.99828,0.495632,3,7,0,2.68687,0.189213,1.02577
