# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = CmdStanPoisson5_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = CmdStanPoisson5_1.data.R
# init = 2 (Default)
# random
#   seed = 2089484757
# output
#   file = CmdStanPoisson5_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a0,a0s.1,a0s.2,a0s.3,a0s.4,a0s.5,a0s.6,a0s.7,a0s.8,a0s.9,a0s.10,a1,a0_sig
16862,0.99889,0.00117489,4,15,0,-16853.5,0.654018,-0.772998,-1.64011,0.908103,-0.732626,0.328767,0.603926,-1.59195,-1.46125,0.854402,0.851771,0.494813,3.22169
16885.2,0.97884,0.00222481,4,15,0,-16855.2,0.63475,-0.767932,-1.62526,0.898792,-0.718662,0.318993,0.600207,-1.57992,-1.44104,0.839187,0.844813,0.4971,3.2044
16885.2,0.00645717,0.00400758,1,3,1,-16872,0.63475,-0.767932,-1.62526,0.898792,-0.718662,0.318993,0.600207,-1.57992,-1.44104,0.839187,0.844813,0.4971,3.2044
17055.8,0.999982,0.000344659,7,127,0,-16880.3,0.681641,-0.713069,-1.57253,0.790187,-0.681803,0.293903,0.551236,-1.51707,-1.32475,0.819397,0.746794,0.501387,3.25808
17211.9,0.999629,0.000680296,6,63,0,-17051.4,0.717082,-0.676574,-1.50324,0.711317,-0.6654,0.307905,0.538688,-1.44883,-1.23711,0.741295,0.624486,0.50459,3.13991
17266.2,0.925694,0.00134153,4,15,0,-17206.5,0.703432,-0.684345,-1.45563,0.674057,-0.647247,0.319244,0.52684,-1.42242,-1.20015,0.722862,0.597104,0.50553,3.20053
17365.1,1,0.00210081,4,15,0,-17262,0.695166,-0.675668,-1.40396,0.64119,-0.627725,0.308414,0.503534,-1.37734,-1.10253,0.668175,0.538779,0.509253,3.22676
17365.1,0.0297693,0.00411988,1,3,1,-17361.9,0.695166,-0.675668,-1.40396,0.64119,-0.627725,0.308414,0.503534,-1.37734,-1.10253,0.668175,0.538779,0.509253,3.22676
17412.5,0.994238,0.00042407,6,63,0,-17356.3,0.718284,-0.689903,-1.35589,0.626131,-0.608604,0.316783,0.50759,-1.34146,-1.07549,0.647501,0.502481,0.511835,3.33003
17464.7,0.999743,0.000824358,5,31,0,-17411.1,0.725604,-0.680268,-1.33589,0.584176,-0.607922,0.320451,0.47441,-1.31529,-1.0355,0.641132,0.469132,0.510875,3.31
17553.8,0.964744,0.00161555,5,31,0,-17454.6,0.711923,-0.60567,-1.28451,0.502602,-0.597313,0.29832,0.463998,-1.29677,-0.934634,0.622281,0.432998,0.51797,3.3857
17594.5,1,0.00282844,3,7,0,-17549.2,0.710045,-0.617502,-1.26127,0.477838,-0.574722,0.272655,0.439481,-1.28497,-0.89705,0.597622,0.404593,0.519858,3.30691
17594.5,0.0141816,0.00544715,2,4,1,-17589,0.710045,-0.617502,-1.26127,0.477838,-0.574722,0.272655,0.439481,-1.28497,-0.89705,0.597622,0.404593,0.519858,3.30691
17649.7,0.994816,0.000591561,7,127,0,-17584.4,0.697155,-0.578418,-1.22888,0.44765,-0.524885,0.295183,0.426369,-1.25159,-0.865421,0.576076,0.336496,0.524145,3.42849
18157.4,0.999943,0.00112696,7,127,0,-17646.3,0.761246,-0.499637,-0.801337,0.0938248,-0.536474,0.235071,0.0600067,-0.802228,-0.15099,0.254592,-0.167049,0.536352,3.41224
18278.7,1,0.00215637,6,63,0,-18151.3,0.804417,-0.352809,-0.532955,-0.0704502,-0.596448,0.17846,-0.30482,-0.371208,-0.134932,0.00295122,-0.396044,0.543911,3.2192
18278.7,0.00738617,0.00408345,2,5,1,-18269.7,0.804417,-0.352809,-0.532955,-0.0704502,-0.596448,0.17846,-0.30482,-0.371208,-0.134932,0.00295122,-0.396044,0.543911,3.2192
18305.5,0.999777,0.00047094,8,255,0,-18275.2,0.76269,-0.288396,-0.637257,-0.0753044,-0.637571,0.168359,-0.324079,-0.162744,-0.148274,-0.181046,-0.413309,0.549548,3.13563
18316.6,0.9969,0.000893625,8,255,0,-18297.7,0.846227,-0.265515,-0.629808,-0.0435496,-0.563024,0.217382,-0.30305,0.0962455,-0.170417,-0.295207,-0.309888,0.537573,2.9463
18320.1,0.99606,0.00166455,7,127,0,-18312.1,0.738084,-0.234725,-0.44503,0.000277806,-0.850382,-0.273165,-0.305551,0.405343,-0.0504764,-0.321972,-0.374419,0.545826,2.55594
18322.8,0.15504,0.00306174,8,255,0,-18313.8,0.689995,-0.21665,-0.483999,-0.0680034,-0.861092,-0.301331,-0.295052,0.326862,-0.0770004,-0.323225,-0.349224,0.551339,2.42285
18318.4,0.94988,0.000567874,9,511,0,-18305.9,0.438642,-0.21478,-0.604926,-0.178162,-0.576196,0.248528,-0.296561,0.232252,-0.325424,-0.315012,-0.483044,0.586197,2.2826
18329.2,0.972712,0.000921221,8,255,0,-18311.9,0.301536,-0.0370343,-0.566122,-0.112473,-0.680823,0.045341,-0.30309,0.31735,-0.0803808,-0.2748,-0.383769,0.593291,2.12894
18327.4,0.991828,0.00157584,8,255,0,-18319.7,0.290596,-0.257945,-0.677572,-0.113993,-0.765669,0.107859,-0.20286,0.445723,-0.157957,-0.218853,-0.466841,0.593994,1.63531
18328.3,0.163439,0.00281096,5,57,0,-18312,0.288159,-0.241714,-0.662082,-0.140097,-0.750999,0.0964626,-0.199596,0.437573,-0.144363,-0.230252,-0.480567,0.594684,1.62778
18329.6,0.998747,0.000562568,9,511,0,-18323.6,0.167428,-0.104721,-0.478514,-0.102958,-0.796312,-0.0162082,-0.324927,0.321032,-0.157782,-0.267612,-0.337911,0.603576,1.67653
18333.6,0.978499,0.00102037,8,511,0,-18320.8,0.0559121,-0.0954065,-0.643649,-0.117629,-0.545796,0.283638,-0.234791,0.466996,-0.167603,-0.288374,-0.371834,0.61599,0.926014
18334.1,0.965085,0.00173961,7,127,0,-18326.7,0.0193014,-0.16203,-0.525719,-0.148545,-0.684122,0.327646,-0.327843,0.514996,-0.0818338,-0.206043,-0.435878,0.61758,1.02952
18344.7,0.576497,0.00284126,9,511,0,-18324.5,1.11294,-0.00705928,-0.233016,0.293931,-0.423734,-0.0394198,-0.0386555,0.444808,0.0615996,-0.092349,-0.000460361,0.482539,0.241001
18344.4,0.993285,0.00171022,7,127,0,-18340,1.11824,0.0329133,-0.238909,0.30434,-0.342015,-0.121109,-0.0332058,0.409558,0.183235,-0.212247,-0.0029746,0.48314,0.24187
18346.2,0.323873,0.00297662,7,191,0,-18340.3,1.02409,-0.0892198,-0.262301,0.295329,-0.524832,0.107763,-0.130927,0.353484,0.0799351,-0.121601,-0.0931535,0.495019,0.273458
18344.8,0.995593,0.00095651,8,511,0,-18340.3,0.911107,-0.0649946,-0.208681,0.216731,-0.311325,0.0162425,-0.0737907,0.405731,0.162679,-0.142341,-0.0246367,0.50538,0.265841
18345.8,0.77281,0.00166699,7,255,0,-18339.9,0.863042,-0.0710858,-0.332483,0.169356,-0.586275,0.0829792,-0.0883293,0.36691,0.0284413,-0.166543,-0.101773,0.514781,0.24212
18343.6,0.999436,0.00166008,8,511,0,-18338.9,0.743672,-0.0828361,-0.312012,0.220523,-0.608482,0.139229,-0.131608,0.488515,0.160383,-0.0906603,-0.0728543,0.524118,0.25054
18343.4,0.800678,0.0028842,6,127,0,-18336.9,0.747758,-0.0809436,-0.27748,0.202193,-0.574337,0.0451439,-0.144488,0.485724,0.18158,-0.0933533,-0.0919222,0.522677,0.249434
18345,0.224208,0.00306079,6,127,0,-18337.5,0.790459,-0.0458595,-0.188755,0.242256,-0.527772,-0.00308046,-0.0581358,0.443584,0.0937652,-0.0561248,-0.055686,0.518991,0.237641
18347,0.999669,0.000803028,8,255,0,-18340.4,0.807152,-0.064936,-0.220112,0.230656,-0.48393,0.0639002,-0.0120424,0.422013,0.0979415,-0.0784056,-0.0736,0.515083,0.230431
18346.1,0.953571,0.00138571,9,767,0,-18339.5,1.40584,0.0334211,-0.130724,0.436199,-0.326304,-0.0651088,-0.0136476,0.324126,0.204351,-0.12306,0.0433014,0.447993,0.268348
18345.1,0.933527,0.00212523,7,255,0,-18340.3,1.38159,-0.0895608,-0.202267,0.372575,-0.408108,-0.0594975,-0.104706,0.480018,0.170911,-0.160256,0.0772552,0.453046,0.28716
18344.3,0.0840646,0.00308918,8,511,0,-18336,1.77823,-0.20146,-0.242081,0.387394,-0.457512,0.00508987,-0.00638583,0.132651,0.19172,-0.234602,0.0335685,0.416825,0.32536
18342.5,0.996817,0.000603171,9,1023,0,-18339.7,1.94589,-0.211489,-0.284493,0.389918,-0.568488,-0.289517,-0.108151,0.327938,0.119165,-0.351076,-0.0199215,0.403642,0.429391
18337.4,0.99889,0.00101966,8,511,0,-18333.7,1.88384,-0.206442,-0.247255,0.404682,-0.508047,-0.205893,-0.188451,0.00995846,0.0959641,-0.163122,0.0182546,0.410468,0.558263
18340.6,0.8861,0.00171967,7,127,0,-18331.8,1.98364,-0.29805,-0.205491,0.347804,-0.612477,-0.239102,-0.232033,0.19442,0.188741,-0.295702,0.00279655,0.401108,0.539973
18343.5,0.977462,0.00221905,9,767,0,-18331.2,1.12033,0.0471367,-0.157194,0.46672,-0.269496,0.102873,0.182672,0.501394,0.244537,-0.092196,0.0662674,0.470077,0.27509
18343.6,0.276522,0.00351941,2,7,0,-18340,1.12037,0.0391241,-0.148833,0.456714,-0.262027,0.10045,0.179884,0.505252,0.24661,-0.0892363,0.0680071,0.469429,0.275759
18340.8,0.983371,0.00112068,9,639,0,-18334.2,1.38736,0.192005,0.0968765,0.764783,-0.155477,0.342696,0.304149,0.568053,0.454109,0.0852534,0.364788,0.420065,0.544638
18343.3,0.998763,0.00179771,9,511,0,-18334.2,1.03494,0.0979926,-0.0412277,0.406507,-0.361489,0.309717,0.0487796,0.495682,0.262426,0.0384145,0.140075,0.480007,0.269232
18344.5,0.690051,0.00296734,8,511,0,-18340.6,1.69995,-0.219496,-0.237967,0.432544,-0.410425,-0.176883,-0.151215,0.227784,0.183513,-0.340163,0.0386454,0.424506,0.30822
18343.2,0.96565,0.00243742,6,63,0,-18341.5,1.71294,-0.247712,-0.256691,0.44108,-0.378556,-0.172671,-0.14782,0.251361,0.142337,-0.347537,0.0528435,0.423198,0.306444
18343.2,0.0015615,0.00370595,1,3,0,-18337.5,1.71294,-0.247712,-0.256691,0.44108,-0.378556,-0.172671,-0.14782,0.251361,0.142337,-0.347537,0.0528435,0.423198,0.306444
18345.2,0.993676,0.000663672,8,255,0,-18341.3,1.74862,-0.244473,-0.159124,0.358404,-0.403672,-0.134827,-0.0407374,0.22732,0.197804,-0.259561,0.0476936,0.419332,0.315991
18345.2,0.957083,0.00107564,8,511,0,-18341,1.73045,-0.0901743,-0.221704,0.473277,-0.462374,-0.191685,-0.0114989,0.245095,0.179507,-0.203289,0.0692978,0.416644,0.282273
18347.3,0.997281,0.00159975,10,1023,0,-18343.1,1.14414,-0.0487082,-0.221124,0.29459,-0.47524,0.135628,-0.0380218,0.301454,0.128294,-0.208188,-0.00132543,0.481076,0.240082
18346.9,0.787194,0.002584,7,127,0,-18341.7,1.14512,-0.0536272,-0.206712,0.300328,-0.471943,0.128607,-0.0353253,0.292328,0.117932,-0.201869,-0.00634733,0.482263,0.241143
18342,0.949217,0.00263495,6,63,0,-18338.7,1.24202,0.0342453,-0.329726,0.2892,-0.334209,0.0619857,-0.0684553,0.275304,0.1285,-0.287226,-0.0839147,0.475315,0.239655
18342.7,0.204738,0.00380484,2,5,1,-18332.3,1.24733,0.0266774,-0.32897,0.290462,-0.343752,0.0654854,-0.0713818,0.280903,0.127157,-0.282259,-0.0845304,0.472213,0.241037
18341.4,0.999958,0.00111374,8,255,0,-18336.4,1.33342,-0.323863,-0.235072,0.261258,-0.643454,-0.075718,-0.207249,0.272817,0.0700361,-0.19376,-0.0282049,0.469779,0.280389
18341.3,0.95215,0.00179186,7,127,0,-18334.5,1.37563,-0.0575226,-0.351992,0.286369,-0.496122,-0.177193,0.0225616,0.364242,0.119468,-0.282255,-0.0825824,0.461848,0.268696
18331.4,0.289776,0.00259152,7,191,0,-18326.1,1.284,-0.173195,-0.0801234,0.383498,-0.408565,-0.129037,-0.224779,0.285354,0.176588,-0.153372,0.0612585,0.457827,0.228136
18340.3,0.995463,0.000926884,8,511,0,-18328.7,1.40131,-0.175653,-0.325582,0.263242,-0.493882,-0.0374384,0.0432572,0.286008,0.103433,-0.170218,-0.0816595,0.463542,0.209641
18341.3,0.998008,0.00146635,7,255,0,-18335.1,1.35046,-0.170193,-0.181337,0.301387,-0.465778,-0.182617,-0.212814,0.237898,0.0960202,-0.158113,-0.0448085,0.461331,0.197842
18345.5,0.965481,0.00232024,7,127,0,-18337,1.54055,-0.179185,-0.325829,0.280926,-0.523342,-0.0133612,-0.073059,0.231331,0.0447007,-0.308684,-0.110823,0.448636,0.238686
18345.5,0.00106239,0.00341505,2,7,0,-18336.2,1.54055,-0.179185,-0.325829,0.280926,-0.523342,-0.0133612,-0.073059,0.231331,0.0447007,-0.308684,-0.110823,0.448636,0.238686
18344.2,0.992744,0.000687246,9,767,0,-18337.5,1.53956,-0.115189,-0.154912,0.375023,-0.522015,-0.0808007,-0.0870811,0.324585,0.216925,-0.137388,0.128223,0.436466,0.256225
18342,0.998947,0.00107162,9,767,0,-18337.6,1.28478,-0.156245,-0.272987,0.297233,-0.436659,-0.000691104,-0.130984,0.117455,0.078801,-0.339432,-0.037183,0.471766,0.352136
18341.1,0.979255,0.00168418,7,127,0,-18335.3,1.29393,-0.0851741,-0.340928,0.223042,-0.435726,-0.0284293,-0.139693,0.217265,0.142852,-0.387057,-0.00154493,0.470956,0.346876
18344.9,0.787594,0.00253114,6,63,0,-18337.2,1.22697,-0.170431,-0.308812,0.306431,-0.541631,-0.0147178,-0.120829,0.297343,0.0807139,-0.272493,-0.100208,0.476095,0.389606
18343.7,0.797162,0.0025732,6,63,0,-18340.2,1.23819,-0.0917979,-0.29376,0.186902,-0.530863,-0.0564673,-0.167084,0.197132,0.00634269,-0.313063,-0.0741063,0.481408,0.403092
18342.4,0.190332,0.00266576,7,127,0,-18333.9,1.26634,-0.246454,-0.426496,0.2182,-0.579923,0.0341839,-0.204876,0.350046,0.0501401,-0.339962,-0.13372,0.48126,0.463764
18341.9,0.974094,0.000821391,9,511,0,-18339.4,1.23761,-0.146737,-0.334405,0.169224,-0.587853,-0.223347,-0.164979,0.154326,-0.0299745,-0.265285,-0.201618,0.483561,0.378402
18342.7,0.998698,0.00121544,8,383,0,-18336.1,1.4456,-0.263618,-0.276102,0.280017,-0.510361,0.0465763,-0.20176,0.261484,-0.00662021,-0.317081,-0.151012,0.460838,0.279376
18345.7,0.9821,0.00188072,8,383,0,-18338.9,1.39371,-0.0670821,-0.255124,0.392685,-0.468286,-0.105353,-0.0794899,0.275964,0.133034,-0.183218,-0.0325738,0.454739,0.235302
18342.9,0.311869,0.0028043,7,167,0,-18337.9,1.34811,-0.00750175,-0.251535,0.300716,-0.440229,0.0651444,-0.105107,0.329074,0.155778,-0.120314,0.0883616,0.457202,0.280868
18344.9,0.998278,0.00112025,9,895,0,-18337.8,1.24839,-0.064678,-0.205876,0.351289,-0.492953,0.0614683,-0.094465,0.355829,0.102841,-0.0362944,0.0470363,0.467734,0.291452
18344.1,0.999962,0.00172103,7,127,0,-18337.3,1.30348,-0.0288487,-0.108902,0.397932,-0.452227,0.123175,0.0382086,0.284196,0.298871,-0.086231,0.0490876,0.457421,0.28542
18343.6,0.671002,0.00264158,6,63,0,-18339,1.28441,-0.0563521,-0.102711,0.488264,-0.408328,0.100659,0.0309787,0.302424,0.184249,-0.125311,0.0827393,0.458787,0.286491
18338.1,0.743844,0.00213861,6,63,0,-18332.5,1.37146,0.0978909,-0.132154,0.342343,-0.330187,0.116181,-0.0298751,0.311734,0.176479,-0.132716,0.179656,0.452482,0.27766
18339.7,0.874425,0.00199529,7,127,0,-18333.9,1.37251,-0.201733,-0.132147,0.316644,-0.40114,-0.0287104,0.0388266,0.483645,0.259919,-0.146306,0.0925832,0.453752,0.308147
18341.6,0.597803,0.00239142,6,63,0,-18336.4,1.29686,-0.124922,-0.142403,0.505624,-0.418119,0.0446249,-0.046166,0.450076,0.187917,-0.215897,0.0483657,0.456777,0.32669
18344.1,0.999582,0.00168875,7,191,0,-18332.6,1.27688,-0.199474,-0.0862336,0.382079,-0.358421,0.0329693,-0.0125707,0.473076,0.203004,-0.200531,0.0577902,0.461266,0.303064
18341.7,0.944474,0.00256345,7,255,0,-18337.8,1.17891,-0.192609,-0.144685,0.405523,-0.345865,0.0287151,0.0539615,0.444441,0.109967,-0.231059,0.0550586,0.471092,0.297613
18340.8,0.12941,0.00349306,2,6,1,-18330.6,1.18609,-0.198441,-0.138506,0.406941,-0.344493,0.0200196,0.054786,0.449916,0.106825,-0.234731,0.055438,0.472139,0.297481
18345.6,1,0.00102474,8,255,0,-18338.5,1.16806,-0.0787882,-0.218596,0.30315,-0.448993,0.0181516,-0.0759689,0.411441,0.251911,-0.182243,-0.0356294,0.478482,0.275506
18347.2,0.999701,0.00155088,7,255,0,-18343,1.16177,-0.0500308,-0.208286,0.295139,-0.466121,0.0232517,-0.088011,0.32097,0.199498,-0.187322,-0.0548297,0.480422,0.268642
18346.9,0.846697,0.00233714,7,191,0,-18339.8,1.16276,-0.0533663,-0.201305,0.287117,-0.469689,0.0257331,-0.0881749,0.310939,0.200061,-0.190983,-0.0501948,0.47869,0.267462
18345.1,0.952891,0.00264143,7,255,0,-18342.2,1.14329,0.0522759,-0.238414,0.338075,-0.436658,0.165024,-0.00427738,0.414849,0.11506,-0.209953,0.0189083,0.477464,0.305462
18345.1,0.117893,0.00362861,2,5,1,-18340.7,1.14329,0.0522759,-0.238414,0.338075,-0.436658,0.165024,-0.00427738,0.414849,0.11506,-0.209953,0.0189083,0.477464,0.305462
18342.2,0.978112,0.00106868,10,1023,0,-18335.9,0.462253,-0.0738579,-0.216702,0.252928,-0.426482,0.0548472,-0.0381978,0.486751,0.175508,0.0258932,0.00541581,0.544019,0.347952
18339.1,0.999817,0.00153884,7,255,0,-18334,0.584227,0.168634,-0.262844,0.285682,-0.382854,0.180735,-0.0104589,0.663371,0.134535,0.0266769,-0.12316,0.532554,0.411188
18343.8,0.472345,0.00229815,7,127,0,-18333.3,0.474474,-0.00021782,-0.192917,0.23258,-0.474121,0.21503,0.00307118,0.588143,0.184202,-0.118906,0.00699099,0.543503,0.415512
18343.2,0.2026,0.0838972,7,191,0,-18338.6,2.10132,-0.322967,-0.159405,0.493197,-0.48518,-0.209699,-0.101587,0.196409,0.21642,-0.369895,0.0613176,0.383325,0.527822
18343.2,2.16261e-118,0.283155,1,2,1,-18334.2,2.10132,-0.322967,-0.159405,0.493197,-0.48518,-0.209699,-0.101587,0.196409,0.21642,-0.369895,0.0613176,0.383325,0.527822
18342.1,0.975929,0.0311394,6,127,0,-18338,2.06339,-0.320892,-0.240826,0.468558,-0.487151,-0.245799,-0.0393789,0.206728,0.246256,-0.414868,0.0798401,0.38815,0.46288
18336,0.936313,0.0323732,8,511,0,-18328.5,0.720653,-0.0888003,-0.211163,0.276571,-0.317125,0.346963,-0.00212017,0.451932,0.259007,-0.0398783,-0.0624731,0.516922,0.140063
18340.1,0.977501,0.037778,6,63,0,-18329.7,0.713339,0.129519,-0.229814,0.233047,-0.337058,0.121019,-0.054717,0.356105,0.0213626,-0.0560258,-0.00235736,0.521718,0.223921
18337.8,0.995223,0.0560401,6,63,0,-18334.6,0.540924,-0.175753,-0.267893,0.213246,-0.441882,0.0397398,-0.0216747,0.531349,0.223192,0.0247153,-0.139036,0.544378,0.20453
18337.8,2.51039e-05,0.0947085,2,5,1,-18330.7,0.540924,-0.175753,-0.267893,0.213246,-0.441882,0.0397398,-0.0216747,0.531349,0.223192,0.0247153,-0.139036,0.544378,0.20453
18342.2,0.999951,0.00757294,8,255,0,-18332.2,0.6578,0.0202953,-0.34658,0.148186,-0.475822,0.033261,-0.0472187,0.354957,-0.0255255,-0.160405,-0.0850488,0.5393,0.288502
18338.1,0.999981,0.0135654,9,1023,0,-18327.7,1.81956,-0.154099,-0.346137,0.324308,-0.404528,-0.110904,-0.0817544,0.222666,0.0588023,-0.395617,-0.153264,0.419087,0.32577
18340.7,0.998803,0.0250054,7,127,0,-18332.3,1.50027,-0.352948,-0.34271,0.268273,-0.593989,-0.116781,-0.117578,0.237722,0.100384,-0.318874,0.0382447,0.450633,0.377567
18337.6,0.989045,0.0466601,6,63,0,-18333.3,1.61852,-0.0151739,-0.206779,0.352388,-0.609334,-0.0720128,-0.110874,0.241502,0.190908,-0.384386,-0.118606,0.435262,0.38856
18338.1,0.817642,0.0850552,5,31,0,-18332,1.64681,-0.307283,-0.323567,0.341137,-0.496114,-0.00481997,-0.110589,0.257075,0.0778333,-0.241767,0.129014,0.430568,0.340807
18343.5,0.172438,0.090536,5,31,0,-18331.4,1.68563,-0.143346,-0.244918,0.300372,-0.599951,-0.233547,-0.1644,0.238621,0.105229,-0.36274,-0.0189575,0.430431,0.379444
18340.7,0.996347,0.0127818,7,255,0,-18332.5,1.82226,-0.160194,-0.230038,0.291372,-0.610848,-0.155369,-0.104525,0.0579094,0.0286514,-0.304719,-0.107158,0.420225,0.346635
18344.2,0.993761,0.0241241,7,127,0,-18337.2,1.64117,-0.217806,-0.314349,0.289846,-0.643454,-0.0942659,-0.187911,0.252789,0.107186,-0.387277,-0.0118947,0.438456,0.4065
18340.4,0.760853,0.0449674,7,127,0,-18333.7,1.76153,-0.271862,-0.313308,0.327794,-0.624381,-0.318873,-0.125834,0.092489,0.020767,-0.277181,-0.0630014,0.424623,0.332405
18339.2,0.888801,0.0406808,6,127,0,-18330.7,1.86011,-0.270547,-0.263799,0.332413,-0.752817,-0.183861,-0.172727,0.234907,0.0682585,-0.240298,-0.00909137,0.419546,0.345568
18342.8,0.998976,0.0545635,6,127,0,-18335.7,1.66272,-0.216155,-0.359578,0.225788,-0.642755,-0.191547,-0.146922,0.0723126,0.0731414,-0.402218,-0.129888,0.444469,0.288832
18342.6,0.333333,0.101855,1,3,0,-18335.5,1.63816,-0.228891,-0.368604,0.224344,-0.652351,-0.19515,-0.140819,0.0721597,0.0659572,-0.417189,-0.133939,0.447111,0.286223
18345.3,0.999957,0.0254728,8,383,0,-18339.7,1.04438,-0.0151414,-0.251633,0.308367,-0.451296,0.0917218,0.0328191,0.419728,0.081628,-0.203585,-0.0320748,0.48894,0.291505
18345,0.689541,0.0475841,6,127,0,-18336.6,1.13449,-0.242041,-0.251701,0.225935,-0.505557,0.0428045,-0.0773457,0.250659,0.117036,-0.295574,-0.0760005,0.488476,0.301883
18345.7,0.999991,0.0351602,7,191,0,-18341,0.89569,-0.00298475,-0.164229,0.324267,-0.341075,0.0408312,0.0421298,0.322121,0.218514,-0.0391679,0.0303674,0.499507,0.188416
18347.7,0.990979,0.0649102,5,63,0,-18341.4,0.981566,-0.0184262,-0.159716,0.292879,-0.352524,0.0918979,-0.0426358,0.423743,0.188712,-0.0813959,0.016519,0.494238,0.209677
18346.5,0.247108,0.11557,2,7,1,-18342.9,0.973757,-0.0213791,-0.147434,0.278119,-0.360072,0.0850283,-0.0608649,0.408279,0.171171,-0.117821,0.0289894,0.496643,0.208016
18344.2,0.984522,0.0238909,8,255,0,-18341.7,1.0184,-0.0702674,-0.0967999,0.450395,-0.373694,0.0974607,0.0559013,0.445122,0.222023,-0.0839969,0.071996,0.480756,0.382451
18344.3,0.962527,0.0417247,6,127,0,-18336.3,1.083,-0.0375446,-0.190973,0.348429,-0.422253,0.290399,0.00706895,0.444568,0.228464,-0.0733895,0.0322521,0.483289,0.224754
18344.8,0.985229,0.0678351,7,191,0,-18335.6,1.78452,-0.00222429,-0.0703255,0.569736,-0.37355,-0.0867156,0.0572098,0.378004,0.320628,-0.1771,0.258856,0.402658,0.262367
