# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = CmdStanPoisson2_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = CmdStanPoisson2_1.data.R
# init = 2 (Default)
# random
#   seed = 2089483631
# output
#   file = CmdStanPoisson2_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a0,a0s.1,a0s.2,a0s.3,a0s.4,a0s.5,a0s.6,a0s.7,a0s.8,a0s.9,a0s.10,a1,a0_sig
13515.8,0.15612,0.0677854,2,5,1,-13509.1,1.1424,-0.344257,0.0821128,-0.641644,0.193481,-0.111938,0.106425,-0.149355,0.36969,-0.172515,0.015681,0.515496,0.313672
13511.3,0.961221,0.0149585,7,127,0,-13507.1,1.08924,-0.271292,0.104891,-0.62174,0.130557,-0.0900069,0.184693,-0.173863,0.221709,-0.0915994,0.0228799,0.511384,0.283005
13513.9,0.931429,0.0221812,7,127,0,-13504.5,0.991418,-0.200964,0.0851715,-0.388871,-0.0914621,-0.117369,0.0720513,-0.262548,0.63066,-0.285389,0.18058,0.526147,0.25218
13513.2,0.772555,0.0305293,6,63,0,-13507.7,0.813013,-0.16062,0.0779339,-0.420448,-0.23013,-0.0874484,0.0718154,-0.281309,0.637491,-0.265145,0.162806,0.546849,0.273864
13514.3,0.839534,0.0289842,6,63,0,-13507.4,1.19862,-0.319728,0.114742,-0.382447,0.0130674,-0.026221,0.212099,-0.0965401,0.197443,-0.184852,0.0451612,0.504736,0.302185
13508.8,0.866043,0.0321121,6,63,0,-13500.1,1.00939,-0.242585,0.0765466,-0.630352,0.145979,-0.0133055,0.120107,-0.127185,0.581965,-0.347908,0.218176,0.524674,0.230395
13511,0.669576,0.037745,6,127,0,-13503.8,0.851533,-0.214851,0.086353,-0.596803,0.153512,-0.0690847,0.0687124,-0.16431,0.570789,-0.322085,0.209118,0.537565,0.221687
13513.3,0.960022,0.0283572,6,63,0,-13505.3,0.86643,-0.216578,0.125066,-0.165946,0.036767,-0.094102,0.0724818,-0.09089,0.45227,-0.0803897,0.0156884,0.54161,0.352157
13514.8,0.751764,0.0411391,6,63,0,-13506.8,0.814247,-0.258735,0.14869,-0.189091,-0.074519,-0.0668331,0.225231,-0.181377,0.588557,-0.20648,0.0924593,0.544346,0.246811
13514.7,0.999967,0.0372614,6,95,0,-13508.9,0.978605,-0.271244,0.0973008,-0.178821,-0.25004,-0.128701,0.0885541,-0.169721,0.426182,-0.132839,0.0758672,0.532539,0.308343
13514.7,0.0416283,0.0587159,2,5,1,-13512.8,0.978605,-0.271244,0.0973008,-0.178821,-0.25004,-0.128701,0.0885541,-0.169721,0.426182,-0.132839,0.0758672,0.532539,0.308343
13512.5,0.999858,0.0110348,8,255,0,-13506.6,0.604897,-0.0476493,0.274726,-0.378845,0.498937,0.0211238,0.220259,0.0493655,0.500541,-0.100009,0.132041,0.551999,0.239241
13511.6,0.998012,0.017414,8,383,0,-13504.1,1.01435,-0.433979,-0.0245409,-0.512115,0.208266,-0.246198,-0.060372,-0.207093,0.17676,-0.391963,-0.150157,0.539156,0.225662
13510.8,0.987475,0.0272226,7,127,0,-13502.2,0.98773,-0.406278,-0.102716,-0.577719,-0.45509,-0.248513,-0.00184766,-0.448345,0.44057,-0.413653,0.0324892,0.54435,0.357924
13513.2,0.453846,0.0413751,6,63,0,-13505,1.31073,-0.489813,-0.0738915,-0.571476,-0.341734,-0.271412,-0.118731,-0.435803,0.222934,-0.391697,-0.15252,0.51899,0.473293
13511.7,0.974191,0.0197406,7,127,0,-13506.3,1.31005,-0.571215,-0.229835,-0.939563,-0.239503,-0.368624,-0.0941894,-0.384903,0.140926,-0.476139,-0.153355,0.522483,0.302181
13510,0.974902,0.0290702,6,127,0,-13503.6,1.30986,-0.648944,-0.0554801,-0.5265,-0.247427,-0.302223,-0.171941,-0.551356,0.149536,-0.466589,-0.123665,0.518498,0.504362
13511.1,0.999528,0.0426861,8,383,0,-13501.5,0.889703,0.0118584,0.425953,0.0443311,0.361265,0.257239,0.438451,0.062757,0.883875,0.194274,0.448718,0.500486,0.385708
13510,0.224861,0.065765,2,7,0,-13504.8,0.908391,0.0155167,0.426812,0.0377168,0.361154,0.235089,0.436543,0.0574625,0.898575,0.187873,0.451826,0.500745,0.382728
13509.8,0.873155,0.0196006,7,127,0,-13502.5,0.496465,0.0522562,0.464346,-0.0594224,0.0325038,0.242332,0.443214,0.328679,0.686268,0.0131791,0.460739,0.546626,0.397797
13511.8,0.994872,0.0231378,7,127,0,-13504,0.535294,0.217214,0.505642,-0.116116,0.550373,0.322156,0.578469,0.089445,0.908596,0.268395,0.493291,0.527939,0.450543
13515.6,0.904415,0.0351674,7,255,0,-13506.6,0.895668,0.00242697,0.435949,-0.0318768,0.214567,0.241834,0.421534,0.0623214,0.746683,0.0929105,0.434371,0.500927,0.404966
13517.4,0.944675,0.044083,8,255,0,-13513.8,0.738781,-0.387583,-0.106084,-0.476385,0.0118413,-0.345026,-0.154137,-0.308342,0.396396,-0.438818,-0.10196,0.578695,0.425112
13518,0.169448,0.0599152,2,6,1,-13507.8,0.731413,-0.394395,-0.104908,-0.480931,0.0142216,-0.345943,-0.149312,-0.289451,0.389539,-0.431402,-0.114674,0.57814,0.436841
13515.3,0.976491,0.0164532,7,255,0,-13510.6,0.749693,-0.389281,-0.058,-0.499236,0.272085,-0.342092,-0.0206717,-0.398606,0.380227,-0.331046,-0.0174415,0.568523,0.324548
13517.2,0.999541,0.023912,7,127,0,-13512.4,0.887526,-0.287121,-0.0455322,-0.489594,-0.213867,-0.295449,0.00484003,-0.185574,0.382597,-0.387921,-0.0766286,0.552789,0.274694
13516.9,0.997483,0.0362824,6,127,0,-13510.6,0.862505,-0.378198,0.0801679,-0.567155,0.143997,-0.157148,0.154509,-0.0990481,0.427474,-0.188552,0.129408,0.540814,0.324103
13516.9,0.0123752,0.0545898,4,18,1,-13513,0.862505,-0.378198,0.0801679,-0.567155,0.143997,-0.157148,0.154509,-0.0990481,0.427474,-0.188552,0.129408,0.540814,0.324103
13513.9,0.99002,0.0112126,8,511,0,-13504.5,2.008,-0.20441,0.109447,-0.440535,-0.549805,0.0522739,0.260646,-0.194918,0.190593,-0.214752,0.097754,0.410298,0.349473
13514.7,0.999816,0.0166475,8,511,0,-13507.6,2.01688,-0.311216,0.22905,-0.638942,-0.409351,0.159469,0.316607,-0.249287,0.083919,-0.0321135,0.139202,0.403909,0.31318
13511.6,0.958277,0.0251059,7,127,0,-13506.7,2.26521,-0.31211,0.182516,-0.637045,-0.121091,0.270435,0.428049,-0.322989,0.129597,-0.185828,0.291252,0.374448,0.352111
13507.1,0.960595,0.0347204,6,63,0,-13502.3,2.26441,-0.153351,0.252152,-0.795745,-0.725374,0.165445,0.443163,-0.144564,0.238845,0.0422127,0.182534,0.373932,0.28927
13510,0.591578,0.0480845,7,191,0,-13495.5,0.071922,0.0449362,0.259968,0.0442408,0.429992,-0.0733215,0.138496,0.195732,0.888157,-0.113119,0.339133,0.605754,0.505135
13514.9,0.92106,0.032105,7,255,0,-13504.8,0.560923,-0.203636,0.0735001,-0.298945,0.352324,-0.04644,0.139532,-0.0804749,0.550593,-0.172067,0.199645,0.562402,0.20866
13517.1,0.988508,0.0410338,6,63,0,-13511.6,0.724712,-0.198631,0.12351,-0.211781,0.29755,-0.134182,0.160984,-0.179779,0.403158,-0.105737,0.0969357,0.554279,0.250566
13517.1,0.00160451,0.0596783,1,3,0,-13514.2,0.724712,-0.198631,0.12351,-0.211781,0.29755,-0.134182,0.160984,-0.179779,0.403158,-0.105737,0.0969357,0.554279,0.250566
13515.5,0.968841,0.0127367,8,383,0,-13510.1,1.35281,-0.147516,0.276325,-0.488927,-0.259748,0.166833,0.291662,0.0171735,0.451806,-0.129558,0.211539,0.4743,0.34096
13514.6,0.918033,0.0178666,7,127,0,-13508,1.33255,-0.180269,0.299096,-0.497053,-0.186524,0.162278,0.28457,0.0295547,0.481745,-0.111304,0.142915,0.47595,0.334365
13513.6,0.928553,0.0226581,7,127,0,-13507.7,0.970487,-0.185716,0.158946,-0.601109,0.0809562,0.0445789,0.2802,-0.048825,0.649826,-0.0490764,0.336059,0.515268,0.43265
13511.5,0.919685,0.029255,7,191,0,-13506.4,2.15671,-0.16367,0.229516,-0.466499,-0.451066,0.325109,0.426365,-0.265765,0.250483,-0.0260715,0.378429,0.380308,0.224204
13515,0.961581,0.0370527,5,63,0,-13507.6,1.88299,-0.178901,0.295648,-0.595452,-0.261724,0.173003,0.426637,-0.130283,0.427616,-0.0318674,0.206437,0.414017,0.457138
13508,0.444074,0.0507032,6,127,0,-13501.4,1.76552,-0.0858189,0.124031,-0.884576,-0.414892,0.0101697,0.196446,-0.0641384,0.250351,-0.19968,0.197433,0.439899,0.350236
13512.9,0.954345,0.0260306,6,127,0,-13503,1.74227,-0.241385,0.151132,-0.85335,-0.216927,0.154081,0.34321,-0.104436,0.137849,-0.157182,0.223071,0.433373,0.333596
13511.6,0.959742,0.0350946,8,255,0,-13505.9,0.878195,-0.0358859,0.304327,-0.392366,0.391129,0.149491,0.488395,0.239856,0.696265,0.0450047,0.347472,0.510316,0.365253
13506,0.459518,0.0476698,6,63,0,-13500.8,0.711943,-0.0679381,0.312336,-0.554081,0.197155,0.235095,0.357055,0.300784,0.684515,0.100654,0.373394,0.526544,0.235147
13506.8,0.989687,0.0254119,6,63,0,-13499.4,0.717944,-0.0698658,0.308961,-0.553048,0.207183,0.199967,0.354628,0.314145,0.658839,0.101419,0.388379,0.527177,0.240567
13510.8,0.922693,0.0364435,7,191,0,-13494.5,1.54282,-0.110355,0.366836,-0.0350763,-0.0412944,0.373114,0.455527,-0.0382075,0.411544,0.0544951,0.327862,0.436902,0.39334
13511.5,0.206218,0.0460336,5,63,0,-13502.7,1.44371,-0.163905,0.394448,-0.167321,-0.347973,0.15941,0.392378,-0.00617688,0.490636,0.11155,0.308512,0.453079,0.338212
13514.6,0.999998,0.0155184,7,127,0,-13505.5,1.76204,0.0445152,0.336861,-0.306786,-0.285284,0.32881,0.52599,-0.00433393,0.519919,-0.0264916,0.417918,0.411054,0.326996
13512.6,0.821535,0.0226217,7,127,0,-13508.2,1.48897,0.00243212,0.376386,-0.369548,-0.254338,0.302614,0.552731,0.00264552,0.480358,-0.00585799,0.455456,0.44336,0.291987
13514.2,0.999508,0.0237319,6,127,0,-13509.6,1.70633,-0.0065862,0.35611,-0.400439,-0.19488,0.312364,0.420807,0.0531393,0.573992,-0.0307877,0.320169,0.422667,0.320341
13511.9,0.988409,0.0343944,6,63,0,-13505.4,1.32175,-0.0694759,0.405023,-0.447576,0.259972,0.278679,0.41019,0.0247493,0.420526,0.155888,0.456135,0.458995,0.343609
13515.1,0.359187,0.0487069,6,63,0,-13507.4,1.19019,0.0120082,0.301686,-0.459034,-0.065996,0.205371,0.412828,0.00510497,0.662983,-0.021424,0.235239,0.482652,0.303799
13514.8,0.993686,0.022112,9,575,0,-13508.3,0.341413,-0.526269,-0.162645,-0.478212,0.277374,-0.457413,-0.219664,-0.311959,0.382656,-0.433465,-0.192532,0.626711,0.552177
13504.4,0.793792,0.0315777,6,63,0,-13499.1,0.528886,-0.53551,-0.241329,-0.397593,0.478169,-0.411731,-0.148802,-0.430969,0.43959,-0.523265,-0.135362,0.607202,0.800413
13514,0.973987,0.0314463,6,63,0,-13501.1,0.348995,-0.552477,-0.203479,-0.620955,0.123624,-0.543627,-0.271486,-0.27798,0.488443,-0.484977,-0.157299,0.628975,0.644085
13515.1,0.29142,0.0431741,6,63,0,-13506,0.877728,-0.523666,-0.18007,-0.752741,0.0691109,-0.467036,-0.186243,-0.385967,0.232072,-0.510913,-0.20797,0.568782,0.382873
13517.5,0.984551,0.0176029,9,1023,0,-13506.4,1.15516,-0.0192247,0.277834,-0.269944,0.0203022,0.117395,0.405907,0.019583,0.508648,0.046045,0.339324,0.483087,0.265714
13518,0.977696,0.0246171,7,223,0,-13511.6,0.842984,-0.234465,0.25815,-0.348283,0.262119,0.0606822,0.308239,0.0279266,0.548801,-0.0770064,0.221642,0.524939,0.257559
13517.9,0.858686,0.033924,6,63,0,-13512.5,0.957467,-0.205705,0.200467,-0.363027,0.201613,0.0412034,0.273608,-0.0494304,0.509311,-0.0351994,0.292396,0.512794,0.222105
13515,0.934064,0.0378452,7,191,0,-13511.4,0.844029,-0.0431268,0.256517,-0.369541,0.195197,-0.0632257,0.197655,0.0457011,0.61326,-0.14897,0.153392,0.535411,0.336447
13518.1,0.494479,0.0481245,6,63,0,-13510.8,0.870904,-0.136297,0.164675,-0.193067,0.144941,-0.0539337,0.219894,-0.0436085,0.496712,-0.045843,0.270996,0.52823,0.193521
13514.5,0.977585,0.02841,8,511,0,-13507.9,0.233507,-0.372834,-0.0896265,-0.654686,0.126524,-0.372809,-0.100864,-0.0662984,0.554585,-0.328895,-0.005987,0.623755,0.306101
13516.9,0.586584,0.03893,6,63,0,-13508.4,0.564602,-0.424305,-0.040834,-0.333179,0.265472,-0.281239,-0.0571119,-0.193918,0.427389,-0.372475,0.0300071,0.583749,0.251895
13514.7,0.975335,0.0270744,6,63,0,-13511.2,0.589283,-0.440027,0.0267986,-0.293454,0.111993,-0.313468,-0.0884448,-0.249767,0.523688,-0.441802,-0.0251515,0.584198,0.238523
13514.2,0.789266,0.0368752,6,63,0,-13510,0.677126,-0.355021,-0.18748,-0.35287,-0.00416865,-0.33123,-0.140296,-0.234653,0.279283,-0.344486,-0.0803481,0.578283,0.321879
13514.1,0.998834,0.0364137,6,63,0,-13509.9,0.58387,-0.4784,-0.0247363,-0.56476,0.124926,-0.364875,-0.0870217,-0.342374,0.434805,-0.519987,-0.12108,0.591062,0.408823
13514.7,0.281235,0.0514544,6,63,0,-13506,0.662585,-0.374205,-0.159273,-0.454314,-0.183952,-0.394195,-0.182122,-0.253677,0.303037,-0.377591,-0.200596,0.58796,0.426878
13512.8,0.997722,0.021361,7,127,0,-13510,1.23169,-0.574337,-0.15155,-0.704523,-0.0640911,-0.268477,-0.0856101,-0.484819,0.219852,-0.543253,-0.0522285,0.524365,0.349867
13508,0.991015,0.0301088,6,63,0,-13504.8,1.469,-0.504959,-0.129792,-0.97564,-0.12389,-0.368393,-0.109991,-0.348827,0.154123,-0.325871,-0.209893,0.501861,0.655653
13511.9,0.778555,0.041857,6,63,0,-13504.5,1.35801,-0.602238,-0.227522,-0.738457,-0.25049,-0.425528,-0.172861,-0.491502,0.236492,-0.602412,-0.106208,0.517201,0.440513
13512.9,0.99776,0.0405807,6,63,0,-13505.1,0.976618,-0.427461,-0.160404,-0.665442,-0.0992219,-0.454794,-0.258456,-0.501463,0.265325,-0.440991,-0.238749,0.560471,0.502105
13512.9,0.11488,0.0568636,2,7,1,-13506.5,0.976618,-0.427461,-0.160404,-0.665442,-0.0992219,-0.454794,-0.258456,-0.501463,0.265325,-0.440991,-0.238749,0.560471,0.502105
13512.7,0.946854,0.01814,9,511,0,-13506.8,0.362323,-0.526205,-0.256344,-0.403237,0.182819,-0.575712,-0.35525,-0.288758,0.409898,-0.603333,-0.145484,0.633875,0.487602
13513.7,0.931518,0.0233593,6,127,0,-13506,0.088657,-0.552521,-0.265577,-0.478183,0.159957,-0.573628,-0.330781,-0.217801,0.367206,-0.522585,-0.171076,0.657533,0.443437
13516.4,0.99878,0.0292716,9,511,0,-13507.2,1.97919,-0.129301,0.264964,-0.579629,-0.284045,0.220679,0.35658,-0.18298,0.306642,0.019269,0.230102,0.398445,0.302372
13516.4,0.778787,0.0409392,6,63,0,-13513.3,2.08085,-0.175689,0.247231,-0.519543,-0.147242,0.244652,0.427831,-0.214244,0.255954,-0.107399,0.32085,0.391205,0.275593
13511.5,0.337265,0.0397303,8,255,0,-13506.8,-1.11303,-0.388599,-0.10237,-0.142507,0.876387,-0.615724,-0.331326,-0.0944741,0.845215,-0.362152,-0.174522,0.778177,0.510145
13506.7,0.969711,0.0186519,6,63,0,-13504.4,-1.094,-0.429285,-0.0490544,-0.0307064,0.930891,-0.661961,-0.259103,-0.0967522,0.818538,-0.294181,-0.17268,0.774156,0.585181
13511.8,0.999835,0.0248243,7,127,0,-13502.8,-0.558631,-0.170895,-0.0878227,-0.258311,0.309473,-0.53159,-0.298669,-0.0590197,0.643192,-0.513598,-0.158631,0.721497,0.402112
13510.3,0.963969,0.0346397,6,63,0,-13507.9,-0.580501,-0.144018,-0.0872408,-0.29411,0.377953,-0.50289,-0.285993,-0.045042,0.620515,-0.507828,-0.181411,0.720195,0.400025
13512.8,0.509577,0.0454922,6,63,0,-13502.9,-0.42992,-0.194934,-0.0380166,-0.302549,0.297347,-0.55734,-0.245157,-0.0861249,0.607035,-0.454361,-0.108063,0.706911,0.425846
13509.6,0.774843,0.0285193,8,511,0,-13501.4,0.691933,-0.0509501,0.305078,-0.341169,0.286203,-0.0139189,0.244891,-0.0763476,0.710623,-0.166584,0.0955441,0.541366,0.44497
13513.2,0.925347,0.0275471,6,127,0,-13501.6,0.736665,-0.174777,0.27771,-0.391753,0.269913,0.0198426,0.253434,-0.0995741,0.553598,-0.223043,0.202053,0.536413,0.260846
13516,0.942323,0.0339258,7,255,0,-13504,0.438591,-0.340801,0.0048202,-0.333589,-0.0216019,-0.316574,-0.134823,-0.180679,0.455612,-0.449479,-0.0938943,0.605112,0.23922
13512.8,0.976979,0.0428792,8,255,0,-13510.1,0.612662,0.0310943,0.317633,-0.0377447,0.415672,0.264418,0.488929,0.136586,0.711334,0.182422,0.412005,0.532791,0.348799
13513.3,0.275158,0.057204,3,9,1,-13505.3,0.635281,0.0255563,0.329715,-0.0175851,0.417134,0.254901,0.498963,0.141685,0.676997,0.16355,0.418173,0.530003,0.37391
13513.7,0.999977,0.0248247,7,255,0,-13508.1,0.93117,-0.0655884,0.347207,-0.430492,-0.132188,0.106822,0.342808,-0.0316505,0.643969,-0.130674,0.17124,0.514243,0.272744
13512.4,0.739328,0.0343491,6,63,0,-13508.6,1.45567,-0.152994,0.118563,-0.431628,0.0990955,0.116468,0.301912,-0.131919,0.372177,-0.00647833,0.348739,0.464006,0.308195
13511.9,0.998311,0.0313583,6,63,0,-13505.4,1.38188,-0.276428,0.296216,-0.57042,-0.388164,0.0302495,0.299038,-0.0886908,0.40039,-0.20912,0.0817645,0.476042,0.32245
13513.9,0.326598,0.0431543,6,63,0,-13503.9,1.65651,-0.229165,0.214432,-0.518645,-0.36473,0.140884,0.287461,0.0103994,0.378175,-0.249398,0.244046,0.443943,0.302591
13511.9,0.973838,0.0205401,7,127,0,-13507.1,1.74691,-0.116052,0.159037,-0.757587,-0.105253,0.127436,0.31922,-0.31588,0.289338,0.0281552,0.163084,0.433697,0.330247
13513.4,0.99985,0.0271804,6,127,0,-13505.3,1.87889,-0.290228,0.137176,-0.8042,-0.423927,0.159858,0.307327,-0.304977,0.326326,-0.287697,0.219703,0.422266,0.337117
13517.9,0.980273,0.0373995,6,63,0,-13511.3,2.03712,-0.215376,0.198343,-0.639383,-0.418755,0.120421,0.295013,-0.18941,0.248524,-0.146577,0.13102,0.404455,0.354214
13512.2,0.187814,0.0498121,5,31,0,-13507.4,1.75584,-0.193702,0.232115,-0.704558,-0.296684,0.0143659,0.255063,-0.281544,0.100557,-0.108235,0.0685463,0.438387,0.324404
13513.5,0.948223,0.0192615,7,127,0,-13503.1,1.93758,-0.252167,0.0500316,-0.535665,-0.302382,0.0923133,0.326995,-0.305966,0.362056,-0.251522,0.214829,0.418522,0.304645
13512.8,0.991208,0.0244139,5,63,0,-13505.1,1.67284,-0.34908,0.103618,-0.475563,-0.333588,0.187969,0.339618,-0.242945,0.270579,-0.200356,0.143772,0.440316,0.283573
13510.5,0.979099,0.0330278,6,63,0,-13504.5,2.19977,-0.259188,0.134629,-0.436649,-0.516553,0.0857256,0.327289,-0.306098,0.380196,-0.145155,0.116039,0.385459,0.287733
13517.1,0.997883,0.0437734,5,31,0,-13508,1.92539,-0.242432,0.133686,-0.490851,-0.399124,0.134247,0.291474,-0.356158,0.312699,-0.118195,0.129447,0.417014,0.285652
13517.1,1.27903e-07,0.0596176,2,4,1,-13506.4,1.92539,-0.242432,0.133686,-0.490851,-0.399124,0.134247,0.291474,-0.356158,0.312699,-0.118195,0.129447,0.417014,0.285652
13517.5,0.999921,0.017512,7,255,0,-13512.6,1.62987,-0.182714,0.125199,-0.53792,-0.376255,0.0200808,0.226231,-0.192968,0.247974,-0.240835,0.185009,0.452859,0.361627
13516.3,0.997481,0.0239453,8,383,0,-13512.5,0.409131,-0.170944,0.0131232,-0.195198,0.127519,-0.200782,0.0382468,0.0155199,0.573533,-0.196309,0.00431314,0.592492,0.402437
13515.1,0.812898,0.0325606,6,63,0,-13509.9,-0.0124687,-0.135187,0.201179,-0.0206146,0.303652,-0.181335,0.118043,-0.0685781,0.750084,-0.148578,0.224078,0.624921,0.2264
13517,0.952345,0.0333711,6,63,0,-13510.7,0.54924,-0.0760298,0.0840901,-0.147428,0.198009,-0.151356,0.145727,0.0497523,0.498037,-0.168039,0.0675165,0.573251,0.226569
13518.6,0.666955,0.0422566,6,127,0,-13512.8,0.625231,-0.206868,0.0938779,-0.290996,0.0225405,-0.0765849,0.0984818,0.0212586,0.428563,-0.101285,0.123137,0.561173,0.19004
13516,0.922694,0.0346941,7,191,0,-13510.6,1.19989,-0.197064,0.192844,-0.422962,0.0864408,0.00372188,0.266857,-0.21454,0.431869,-0.143705,0.12607,0.498026,0.50864
13518.2,0.33656,0.0419474,6,63,0,-13508.8,1.11683,-0.291673,0.063651,-0.512797,-0.155983,-0.045843,0.175263,-0.117013,0.452466,-0.245321,0.169076,0.512793,0.228382
13516,0.999483,0.0209713,7,127,0,-13513,1.17257,-0.212172,0.189326,-0.496939,0.170594,-0.043927,0.169457,-0.0382844,0.384968,-0.0826588,0.0981284,0.500922,0.360822
13514.9,0.892241,0.0284614,7,255,0,-13507.5,0.848839,-0.171329,0.168728,-0.221358,-0.0383299,0.0707762,0.299512,0.0746551,0.664432,-0.149736,0.254208,0.526988,0.193546
13511.2,0.998432,0.0328432,6,63,0,-13503.4,1.09968,-0.143511,0.295899,-0.4301,0.216587,-0.00462913,0.177648,-0.26563,0.302355,-0.0571234,0.129126,0.505622,0.298683
13508.9,0.41842,0.0443715,6,63,0,-13503.3,0.992723,-0.287676,0.0218369,-0.443222,-0.0825182,-0.0379585,0.13245,0.00862949,0.650022,-0.233278,0.215879,0.517198,0.293418
13517.5,0.723596,0.0252453,6,63,0,-13500.6,0.807941,-0.204036,0.229218,-0.501785,-0.044745,-0.0357591,0.212641,-0.136003,0.461735,-0.184133,0.125671,0.540552,0.304682
13514.6,0.898615,0.0226614,6,63,0,-13507.1,1.19366,-0.214626,0.22761,-0.561329,0.307248,0.00915424,0.242664,-0.127328,0.456671,-0.20826,0.187124,0.491979,0.33714
13510.6,0.835539,0.0263717,7,191,0,-13504.2,1.40489,-0.29847,0.126208,-0.863907,-0.273372,0.0334701,0.207034,-0.0601027,0.342162,-0.110854,0.123402,0.481475,0.379504
13514.6,0.996303,0.0279378,6,63,0,-13506.8,1.48203,-0.358684,0.159924,-0.609898,-0.171034,0.106023,0.251021,-0.116617,0.413256,-0.220223,0.198108,0.459921,0.315378
13514.6,0.951472,0.0374867,6,127,0,-13510.2,1.38218,-0.234447,0.213968,-0.534859,0.0865454,0.00494152,0.223841,-0.282844,0.347671,-0.102459,0.142362,0.482283,0.264773
13514.3,0.767506,0.0470206,6,63,0,-13507,1.37013,-0.399713,0.169753,-0.271775,-0.00478183,0.090391,0.3332,-0.0675095,0.342772,-0.13274,0.219089,0.47534,0.248396
13519.1,0.991826,0.044998,6,63,0,-13512.1,1.23335,-0.21964,0.126405,-0.54952,-0.162172,-0.068381,0.127287,-0.271071,0.367101,-0.186804,0.0840161,0.497976,0.251524
13519.1,0.000345892,0.0597654,1,3,0,-13511.4,1.23335,-0.21964,0.126405,-0.54952,-0.162172,-0.068381,0.127287,-0.271071,0.367101,-0.186804,0.0840161,0.497976,0.251524
13516.5,0.993697,0.0187049,7,127,0,-13512.5,1.49379,-0.351138,0.039924,-0.431705,-0.176991,0.0427499,0.149179,-0.147121,0.288735,-0.22593,0.133397,0.469634,0.374387
13516.4,0.777539,0.0249309,7,127,0,-13509,1.13331,-0.203167,0.215976,-0.517272,-0.0474922,0.102572,0.177945,-0.162983,0.485062,-0.124407,0.117678,0.502359,0.241781
13517.7,0.947903,0.0242584,6,95,0,-13511.2,1.25527,-0.298415,0.144639,-0.39644,-0.0320641,0.000827105,0.302687,-0.0883614,0.440255,-0.0885474,0.249097,0.485521,0.276669
13514.7,0.970954,0.030196,7,255,0,-13510.4,1.76731,-0.194153,0.163001,-0.615685,-0.33512,-0.020549,0.294775,-0.299959,0.184916,-0.225391,0.0771904,0.438675,0.255826
13516,0.49986,0.038812,7,127,0,-13505.9,1.88881,-0.290358,0.158534,-0.442004,-0.328063,0.128149,0.215849,-0.194618,0.226779,-0.138567,0.19517,0.421274,0.186865
13511,0.961979,0.0253114,7,127,0,-13506.2,1.1628,-0.332589,0.0641865,-0.722083,0.0460825,-0.150739,0.169629,-0.395474,0.3889,-0.307683,0.0339466,0.514293,0.662329
13510.8,0.998845,0.0320901,6,127,0,-13502,0.842305,-0.320894,-0.109795,-0.773296,-0.0939133,-0.354394,-0.136585,-0.116542,0.377207,-0.375502,-0.0571533,0.563844,0.632431
13512.7,1,0.0428343,6,63,0,-13508.1,0.808434,-0.36504,-0.126156,-0.807366,-0.0711485,-0.280666,-0.0220882,-0.139073,0.352089,-0.453689,-0.0756536,0.564556,0.41929
13512.7,0.000661872,0.0571856,2,5,0,-13508.3,0.808434,-0.36504,-0.126156,-0.807366,-0.0711485,-0.280666,-0.0220882,-0.139073,0.352089,-0.453689,-0.0756536,0.564556,0.41929
13512.8,0.997461,0.0183905,7,127,0,-13509.2,0.963701,-0.383098,-0.128342,-0.773986,0.0930782,-0.32571,-0.0669846,-0.112396,0.277573,-0.407165,-0.109077,0.548499,0.419102
13514.2,0.948856,0.0244797,7,127,0,-13507.3,0.601994,-0.323764,0.0413268,-0.154874,-0.0595936,-0.156705,0.0226198,-0.369001,0.469036,-0.312741,0.0501198,0.574062,0.246585
13514.4,0.876982,0.0303743,7,191,0,-13507.6,0.974816,-0.0803039,0.232827,-0.505139,0.260217,0.0130205,0.273392,0.14136,0.498018,-0.117017,0.299748,0.513005,0.267481
13515.8,0.791466,0.0340136,6,63,0,-13508.3,0.676679,-0.0697565,0.245817,-0.460521,0.0463416,0.120087,0.314046,-0.0219961,0.703936,0.0149002,0.235194,0.540564,0.318234
13517.4,0.98858,0.0337466,6,127,0,-13513.3,0.985392,-0.114593,0.253793,-0.155476,0.202446,0.141435,0.297779,-0.00364319,0.4341,-0.126256,0.275921,0.509462,0.279735
13518.7,0.823634,0.0441692,6,63,0,-13513.7,0.81736,-0.0640702,0.262242,-0.180368,0.183204,0.0932734,0.30386,-0.00290724,0.561612,0.0511616,0.265566,0.523222,0.261443
