# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = CmdStanPoisson3_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = CmdStanPoisson3_1.data.R
# init = 2 (Default)
# random
#   seed = 2089484073
# output
#   file = CmdStanPoisson3_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a0,a0s.1,a0s.2,a0s.3,a0s.4,a0s.5,a0s.6,a0s.7,a0s.8,a0s.9,a0s.10,a1,a0_sig
21646.3,0.11176,0.0465035,2,5,1,-21639.8,1.36834,0.119048,0.201294,-0.111953,0.0865214,-0.00485985,-0.421974,0.275175,0.0698943,0.0917542,0.115814,0.451706,0.190903
21642.7,0.927955,0.0123712,8,255,0,-21637.6,0.919567,0.210663,0.0281635,-0.160845,-0.0185887,-0.13358,-0.370128,0.136599,0.189205,0.0702143,0.0167249,0.501645,0.140509
21644.8,0.967135,0.0161233,7,127,0,-21638.3,0.796654,0.206614,0.155019,-0.163017,0.0201485,-0.121663,-0.406853,0.0195016,0.118662,-0.0122299,0.000438761,0.518134,0.182674
21643.3,0.999669,0.0226015,7,255,0,-21638.6,1.07492,0.131759,0.24304,-0.164037,0.0881506,0.0192638,-0.401651,0.114543,0.254008,0.222763,0.0826533,0.482434,0.203129
21642.7,0.999714,0.0336133,6,63,0,-21637.4,0.653291,0.33269,0.068132,-0.0661614,0.100123,-0.15933,-0.371044,0.0835363,0.125937,0.048622,0.0628013,0.529161,0.153328
21641.6,0.364492,0.0498134,2,5,0,-21636.1,0.669811,0.334779,0.0625957,-0.0514667,0.0977668,-0.168112,-0.37526,0.0670863,0.127545,0.0668769,0.0704771,0.528601,0.151143
21641.8,0.627646,0.0220396,7,127,0,-21635.4,1.03723,0.139502,0.129337,-0.235587,0.0465204,-0.0943924,-0.513359,0.140025,0.295431,0.170178,0.0703508,0.486755,0.297431
21642.7,0.960331,0.0161457,8,255,0,-21634.2,1.51215,0.137732,0.0586975,-0.191644,-0.0128849,-0.116271,-0.347154,0.112354,-0.0124051,-0.0736152,0.0191516,0.449361,0.115087
21644.8,0.998698,0.0221716,6,127,0,-21635.7,1.1752,0.00602049,0.142688,-0.231637,-0.0101842,-0.084717,-0.584936,0.0907484,0.0698149,0.111474,0.02429,0.481524,0.177097
21647.8,0.890079,0.0326224,6,63,0,-21638.4,1.50255,0.0354099,0.119515,-0.226016,-0.0287331,-0.0958501,-0.558296,0.111443,0.0765123,0.0553848,0.0039754,0.449814,0.222743
21639.5,0.0684899,0.0390673,6,127,0,-21634.5,1.06774,0.192857,0.106564,-0.209128,0.028024,-0.0494436,-0.55357,0.134592,0.0735468,0.0823936,0.117213,0.49303,0.256069
21640.4,0.999997,0.0101622,8,383,0,-21630.4,1.46584,0.121834,0.283832,-0.0819568,0.055967,0.166544,-0.248256,0.298823,0.279824,0.112426,0.16332,0.440504,0.225402
21642.2,0.998572,0.0149614,8,511,0,-21634,1.57487,0.126378,0.20282,-0.20303,0.0375647,-0.0482569,-0.413105,0.277417,0.0269099,0.0212245,0.182782,0.430757,0.233169
21645,0.975494,0.0218967,6,127,0,-21637.6,1.57665,0.0768332,0.260241,-0.159795,0.0221084,0.0230089,-0.417021,0.245491,-0.0340999,0.0588289,0.123651,0.431484,0.19988
21645.3,0.890571,0.03062,6,63,0,-21641.1,1.87192,0.181751,0.159591,-0.144408,-0.0428694,0.0265601,-0.416074,0.264502,0.0673404,0.0589007,0.127099,0.406639,0.225354
21644.9,0.817571,0.0365655,5,63,0,-21640.1,1.68308,0.209645,0.200253,-0.135835,-0.101834,0.0750315,-0.483086,0.267449,0.092869,0.0452095,0.12088,0.424135,0.21208
21645.8,0.173169,0.0381807,6,63,0,-21636.9,1.96983,0.0965704,0.288846,-0.205065,-0.0268243,0.0617959,-0.485385,0.282404,-0.0327479,0.0335323,0.17159,0.396248,0.188403
21644.7,0.996504,0.0124073,8,511,0,-21637.4,1.26594,0.301217,0.288836,-0.145033,0.0624062,0.0154939,-0.346047,0.264417,0.250201,-0.00320254,0.158659,0.458949,0.263294
21645.3,0.926579,0.0179598,6,127,0,-21639.8,1.12084,0.317184,0.281862,-0.105405,0.0792414,0.0762109,-0.351284,0.226856,0.215521,0.0863338,0.18094,0.470539,0.255929
21646.4,0.930275,0.0228594,7,255,0,-21639.1,1.66728,0.143556,0.242785,-0.170405,-0.0271799,0.0215032,-0.341727,0.290312,0.15392,0.152411,0.195215,0.420869,0.198857
21642.3,0.732505,0.0292311,7,127,0,-21638,1.21439,0.0879403,0.166919,-0.205925,-0.0362495,-0.0836726,-0.408268,0.0644309,0.117774,-0.076448,0.104965,0.473414,0.247829
21644.5,0.999752,0.0262241,6,63,0,-21639.8,1.30652,0.0829316,0.0773149,-0.255472,-0.0546701,-0.078289,-0.446148,0.150942,0.136719,0.15955,-0.0263891,0.466889,0.207864
21643.6,0.999902,0.0378382,6,127,0,-21639.8,1.44317,0.0593673,0.186019,-0.18701,-0.000333772,-0.0812395,-0.606927,0.201102,0.100576,-0.0648987,0.133878,0.451725,0.264954
21643.6,6.69114e-08,0.0544528,1,3,1,-21638,1.44317,0.0593673,0.186019,-0.18701,-0.000333772,-0.0812395,-0.606927,0.201102,0.100576,-0.0648987,0.133878,0.451725,0.264954
21646.7,0.997353,0.0134271,8,255,0,-21639.3,1.41691,0.0352327,0.128374,-0.232242,-0.0682243,-0.0986014,-0.377902,0.179957,0.0199106,0.0543352,0.0909206,0.455843,0.169732
21644.9,0.84735,0.0192577,7,127,0,-21637.9,0.963637,0.215693,0.0708536,-0.244058,-0.00545857,-0.11263,-0.474576,0.037415,0.116855,-0.0472669,-0.0474075,0.505379,0.13606
21639.2,0.755999,0.0211905,8,383,0,-21632.1,1.21241,0.254985,0.399256,0.060527,0.257687,0.183577,-0.199939,0.418729,0.476209,0.374371,0.283802,0.452511,0.30522
21638.8,0.88718,0.0198727,6,127,0,-21631.3,1.15802,0.226539,0.409293,0.0474911,0.255573,0.182287,-0.200837,0.422058,0.466019,0.392554,0.26904,0.457636,0.303979
21640.5,0.983783,0.02341,9,511,0,-21635.6,1.50579,-0.181514,-0.0120285,-0.360838,-0.145502,-0.181051,-0.603224,-0.0290274,0.0257658,-0.0270427,-0.150417,0.459213,0.290566
21644.4,0.822839,0.0325474,6,63,0,-21634.2,1.42427,-0.0764921,0.0240063,-0.275239,-0.161195,-0.210578,-0.689196,0.0448579,0.0483751,-0.0468926,-0.0390461,0.467017,0.260245
21637.9,0.975331,0.0342126,5,31,0,-21634.1,1.21014,-0.141664,0.0868258,-0.295762,-0.169946,-0.175814,-0.679267,0.105647,0.0189639,-0.0409621,-0.0543524,0.482904,0.279585
21637.9,0.00295696,0.0466997,1,3,0,-21631.5,1.21014,-0.141664,0.0868258,-0.295762,-0.169946,-0.175814,-0.679267,0.105647,0.0189639,-0.0409621,-0.0543524,0.482904,0.279585
21643.6,0.990325,0.0120641,8,383,0,-21630.8,1.72259,-0.0595254,0.0387438,-0.300161,-0.016111,-0.0910487,-0.493265,0.103363,0.0683501,-0.0125154,0.0160759,0.433151,0.330925
21642.6,0.999991,0.0169177,7,255,0,-21636.7,1.68445,-0.144739,0.172219,-0.297206,-0.0910424,-0.0262068,-0.404988,0.172435,-0.0254277,0.0135968,0.0669568,0.431662,0.307704
21647.1,0.957839,0.0240569,6,63,0,-21639.4,1.77088,0.0798172,0.147566,-0.269046,-0.0679395,-0.0171417,-0.482224,0.183562,0.120224,0.0484683,0.0989824,0.418413,0.239625
21644,0.65214,0.0317738,6,127,0,-21640.9,1.32719,0.0618878,0.170611,-0.303172,-0.128361,-0.0858244,-0.511916,0.152196,0.123427,-0.047784,0.0744656,0.467675,0.205017
21645.9,0.998197,0.0250197,6,127,0,-21642.3,1.39038,0.0824831,0.160822,-0.283988,-0.133503,-0.0812557,-0.510476,0.150488,0.119434,-0.0121095,0.0441102,0.457379,0.181138
21643.5,0.566124,0.0352863,8,255,0,-21639.8,0.257503,0.257233,0.121644,-0.161697,0.0700734,-0.217588,-0.384095,0.0580309,0.355391,0.0886746,-0.0242658,0.570504,0.274869
21640.2,0.94782,0.0240901,7,127,0,-21636.4,0.400518,0.320845,0.000420386,-0.0733925,-0.0118988,-0.205646,-0.395673,-0.0377819,0.228873,0.105971,-0.095247,0.557508,0.277256
21638.8,0.966022,0.0311648,8,383,0,-21631,0.110193,0.296739,0.154065,-0.0821909,0.000189,-0.257863,-0.377572,0.0361122,0.248146,0.175773,-0.0113389,0.580291,0.239663
21640.4,0.255238,0.0414805,3,13,1,-21635.6,0.125076,0.304978,0.154092,-0.0852211,0.00159978,-0.250701,-0.373126,0.0336019,0.24483,0.195038,-0.0186166,0.57991,0.236237
21642,0.999155,0.0169771,7,127,0,-21634.6,0.837949,0.166021,0.026209,-0.344765,0.171297,-0.157394,-0.535263,0.0626786,0.154801,0.00472779,0.0175279,0.517188,0.198463
21644.1,0.998115,0.0238682,7,255,0,-21634.2,1.83853,-0.0379507,0.107958,-0.275228,-0.280637,-0.0425539,-0.468049,0.178654,-0.0257949,-0.0480816,0.0494449,0.417482,0.23115
21640.4,0.859007,0.0334209,7,127,0,-21634.4,2.09916,-0.211502,0.0758483,-0.476869,-0.135755,-0.179875,-0.700013,0.13997,-0.0608358,-0.256995,-0.0335808,0.401949,0.359467
21641.9,0.130134,0.0371677,8,255,0,-21625.7,2.73792,0.0285954,0.432826,-0.108295,0.0781425,0.276006,-0.416556,0.478331,0.166309,-0.0230836,0.380318,0.306491,0.368206
21643.1,0.999977,0.0125513,10,1023,0,-21638.4,1.46334,0.00239969,-0.0560283,-0.397278,-0.229529,-0.271485,-0.573837,-0.103077,-0.0106104,-0.189269,-0.11541,0.470195,0.233228
21646.4,0.980113,0.0176046,8,511,0,-21637.4,1.79683,0.00828502,0.0807066,-0.2771,-0.0722706,-0.0991957,-0.564293,0.102105,-0.0102055,0.0265565,-0.00800237,0.424099,0.222442
21644.8,0.8851,0.023855,8,319,0,-21641.1,1.70245,-0.0420784,0.165643,-0.192808,-0.0195192,0.0295095,-0.440042,0.18659,0.0582126,0.0202276,0.213591,0.424465,0.186164
21642.8,0.980302,0.0276621,8,319,0,-21637.4,-0.145816,0.308146,0.174719,-0.129086,0.179134,-0.164772,-0.35617,0.0282441,0.336359,0.278334,0.0172964,0.604445,0.251424
21643.3,0.285742,0.0373635,5,63,0,-21636.3,-0.049485,0.33485,0.158138,-0.092042,0.119503,-0.152556,-0.36654,0.0391386,0.4158,0.303249,0.00794469,0.596015,0.242931
21640.8,0.743864,0.0164887,8,255,0,-21634.4,-0.121426,0.498663,0.20956,-0.0567938,0.338548,-0.103971,-0.295839,0.170767,0.557391,0.392789,0.0665697,0.595536,0.379558
21640.4,0.992262,0.015242,7,127,0,-21634.6,-0.032251,0.471046,0.20366,-0.0782537,0.345797,-0.031059,-0.235884,0.122483,0.588712,0.375398,0.0639659,0.583762,0.350824
21644.8,0.996031,0.0209623,7,255,0,-21638.3,0.0168801,0.451381,0.193701,-0.0494894,0.26887,-0.126197,-0.386144,0.140408,0.435009,0.262652,0.127566,0.581429,0.315216
21647.3,0.59713,0.0289434,7,255,0,-21640.8,0.727078,0.299227,0.162209,-0.114003,0.122586,-0.0267119,-0.38371,0.191216,0.299141,0.204464,0.0528458,0.514905,0.200571
21647.4,0.999866,0.0211716,6,127,0,-21638.1,0.793826,0.318059,0.149125,-0.119334,0.119241,-0.0534763,-0.333439,0.197924,0.285246,0.186328,0.0810825,0.509468,0.188315
21641.8,0.832652,0.0293484,6,63,0,-21637.2,0.612787,0.208302,0.170632,-0.176149,0.0108896,-0.134752,-0.33035,0.0899044,0.425067,0.176815,0.0727183,0.530337,0.195571
21643.4,0.361422,0.0311857,6,63,0,-21636.4,0.596861,0.255917,0.146177,-0.105508,0.00367532,-0.0668664,-0.339374,0.17839,0.353305,0.259966,0.0304443,0.529122,0.224212
21641.7,0.914413,0.0157864,8,255,0,-21633.5,1.20521,0.115881,0.228627,-0.104159,0.187666,0.0289759,-0.409554,0.180521,0.287843,0.246319,0.128605,0.468935,0.313487
21636.1,0.916916,0.0190971,7,127,0,-21627.7,0.839494,0.498647,0.260471,-0.185047,0.00406535,0.0269425,-0.382185,0.197327,0.306658,0.26139,0.193641,0.501668,0.516459
21642.9,0.707981,0.0231652,6,63,0,-21633.1,0.696073,0.387116,0.245627,-0.114813,0.105965,-0.00710489,-0.346349,0.269684,0.348343,0.275164,0.157971,0.513621,0.496442
21646.3,0.999429,0.0202661,8,255,0,-21633.8,0.638084,0.224506,-0.00662114,-0.217339,0.0719548,-0.278746,-0.543375,-0.0180779,0.150417,0.00953834,-0.0554827,0.540282,0.26345
21644,0.996663,0.0279066,6,127,0,-21640,0.593301,0.153188,0.0667365,-0.165035,0.0717434,-0.203929,-0.532885,0.01389,0.267934,-0.021043,-0.0327426,0.540755,0.335078
21642,0.12646,0.038189,6,63,0,-21636.3,0.630949,0.351371,-0.0242456,-0.325221,-0.0440157,-0.257609,-0.574363,-0.0823636,0.100708,0.141061,-0.113406,0.544833,0.234405
21645.9,0.954421,0.0136033,7,127,0,-21635.1,0.327824,0.325108,0.0431481,-0.287518,0.0438685,-0.234668,-0.525833,0.0255666,0.173882,0.1313,-0.0421404,0.565793,0.284973
21645.5,0.808154,0.0174469,9,1023,0,-21638,1.80639,0.099839,0.34107,-0.138321,0.0736604,0.146637,-0.353843,0.375885,0.146282,0.208334,0.295756,0.401206,0.331839
21647.2,0.964561,0.0178488,7,127,0,-21641.8,1.74075,0.136432,0.323615,-0.139566,0.0541147,0.0941037,-0.362423,0.303745,0.129279,0.000540422,0.234528,0.411171,0.195743
21645.8,0.698554,0.0231965,7,127,0,-21639.6,2.05429,0.111276,0.311716,-0.213807,0.077284,0.167127,-0.445246,0.390904,0.143359,0.0724516,0.224784,0.380001,0.296505
21644.1,0.991316,0.0200545,7,127,0,-21639.9,1.80572,0.0131019,0.29172,-0.124564,-0.130017,0.0772564,-0.348163,0.332231,0.124067,0.109437,0.23731,0.40696,0.223195
21646.8,0.9351,0.0270945,6,127,0,-21639.6,2.01334,0.0912991,0.261376,-0.228281,0.0076883,0.133602,-0.353684,0.294256,0.121955,-0.0166683,0.172631,0.388207,0.264601
21647,0.922554,0.0335532,7,191,0,-21640.4,1.40669,0.029024,0.103491,-0.235105,-0.0611415,-0.117864,-0.589771,0.0520417,0.0171678,0.0180097,-0.0365268,0.462919,0.200928
21646.2,0.0637452,0.0407192,3,13,1,-21643.2,1.36472,0.0302321,0.104076,-0.233815,-0.0618705,-0.115622,-0.588537,0.0510024,0.0179446,0.0157503,-0.0364297,0.465061,0.20175
21644.8,0.997432,0.0135061,8,255,0,-21641.1,1.36245,0.0733367,0.0446688,-0.303012,-0.0819111,-0.139671,-0.538293,0.101488,-0.0747747,-0.0106539,0.0217547,0.46567,0.320204
21640.4,0.950699,0.0183718,7,255,0,-21633,1.18317,0.0353631,0.0318484,-0.195319,0.0337183,-0.165399,-0.420065,0.0281502,-0.0227022,0.0415561,-0.112734,0.48402,0.236943
21648,0.761269,0.023257,6,63,0,-21636.7,0.928005,0.110606,0.106642,-0.215779,0.00716241,-0.133537,-0.409992,0.0702641,0.100011,0.00685684,0.0117256,0.506892,0.182882
21645.3,0.997467,0.0221446,7,191,0,-21637.7,1.00659,0.0609828,0.0163888,-0.381049,-0.104462,-0.249249,-0.645037,0.0155174,0.0107504,0.0173074,-0.101953,0.506997,0.289654
21645.8,0.980276,0.0300029,7,255,0,-21638.1,1.79416,-0.0907745,0.052757,-0.376271,-0.175062,-0.179725,-0.559118,0.0338943,0.0189432,-0.135144,-0.000457749,0.430714,0.256636
21641.8,0.0634061,0.0395557,6,127,0,-21635.6,1.85702,0.047523,0.155829,-0.362999,-0.11823,-0.00308164,-0.631175,0.195114,-0.0549818,0.0668986,0.0438952,0.414427,0.374031
21639.2,0.945951,0.0133553,8,255,0,-21635.5,2.10129,-0.167553,0.082514,-0.337068,-0.166288,-0.100262,-0.550402,0.0663487,-0.0263353,-0.298134,-0.08114,0.398638,0.420331
21642.6,0.997514,0.0167464,8,511,0,-21630.1,0.625439,0.0947611,0.0319779,-0.309864,-0.0287435,-0.197303,-0.626979,-0.032361,0.0755481,0.100873,-0.112039,0.543047,0.182291
21643.9,0.888291,0.0226306,6,63,0,-21638.3,0.98291,0.104175,-0.0312778,-0.286634,-0.0402145,-0.28669,-0.593565,-0.0004441,0.05372,0.0987078,-0.0763534,0.511309,0.273167
21647,0.992108,0.0259974,6,127,0,-21641.2,0.953486,0.0607704,-0.0370036,-0.305372,-0.02243,-0.242518,-0.518168,-0.0278069,0.0674637,-0.030758,-0.10718,0.513586,0.25525
21646.7,0.998825,0.0347551,7,127,0,-21643.2,0.85102,0.246553,0.054271,-0.291578,-0.0449504,-0.209869,-0.596963,-0.0068727,0.1516,0.0550557,-0.054425,0.518289,0.300064
21646.7,0.107468,0.0468483,2,5,1,-21643.8,0.85102,0.246553,0.054271,-0.291578,-0.0449504,-0.209869,-0.596963,-0.0068727,0.1516,0.0550557,-0.054425,0.518289,0.300064
21646.8,0.998782,0.0171557,7,255,0,-21642.3,1.03804,0.14068,0.0210109,-0.317737,-0.0582585,-0.150397,-0.555263,0.0556737,0.0872928,0.108661,-0.0516707,0.499283,0.209503
21642.9,0.875064,0.0231294,7,127,0,-21638.2,1.40759,0.013798,0.118091,-0.368007,-0.0847284,-0.150477,-0.450684,0.069096,0.0631462,-0.137508,-0.0281769,0.463147,0.386469
21640.7,0.915431,0.0260126,7,255,0,-21634.4,0.271755,0.159483,-0.0263224,-0.299085,-0.054573,-0.371336,-0.744776,-0.120427,0.101927,0.105891,-0.13828,0.580752,0.316106
21643.2,0.926943,0.0309974,6,127,0,-21635,0.39402,0.247093,-0.140372,-0.320138,-0.0229286,-0.341779,-0.540631,-0.11946,0.14029,0.0665282,-0.190727,0.572672,0.402688
21644.3,0.221955,0.0375218,6,127,0,-21637.7,0.382491,0.252798,-0.125899,-0.338802,-0.035132,-0.308662,-0.542761,-0.113241,0.14516,0.0537905,-0.165837,0.571896,0.377182
21640.6,0.988113,0.0164267,8,511,0,-21637.1,0.0279342,0.165394,-0.154927,-0.34294,-0.117147,-0.522486,-0.704835,-0.278968,0.0399793,-0.0704883,-0.308793,0.615751,0.278198
21643.1,0.967934,0.0217251,7,127,0,-21634.5,0.186669,0.1784,-0.122413,-0.316322,-0.0346455,-0.364238,-0.641688,-0.200649,0.104149,0.0494995,-0.272716,0.596505,0.374376
21641.6,0.973272,0.0278726,8,255,0,-21637.9,0.339506,0.146401,-0.14467,-0.336828,-0.098673,-0.376527,-0.622975,-0.24622,0.119969,0.0444159,-0.3015,0.584068,0.342182
21640.4,0.645251,0.035987,5,63,0,-21631.8,0.356986,0.201145,-0.11399,-0.301646,-0.205341,-0.41798,-0.595119,-0.164211,0.121532,-0.0127957,-0.25984,0.577574,0.452325
21638.1,0.762715,0.029062,7,127,0,-21632.9,1.02579,-0.0615431,-0.109805,-0.467799,-0.0497957,-0.347893,-0.679957,-0.15682,-0.00441274,-0.22031,-0.138348,0.518142,0.251655
21640,0.962054,0.0277686,9,511,0,-21633.7,0.658442,0.407383,0.380752,0.069192,0.279212,0.189532,-0.243382,0.416175,0.496795,0.263304,0.244105,0.502144,0.463295
21638.5,0.999308,0.0352167,7,127,0,-21632.5,0.816321,0.485735,0.459961,0.0956939,0.255782,0.222419,-0.157146,0.478113,0.465909,0.363264,0.426466,0.482403,0.78955
21638.5,0.0158027,0.0470245,1,3,0,-21634.8,0.816321,0.485735,0.459961,0.0956939,0.255782,0.222419,-0.157146,0.478113,0.465909,0.363264,0.426466,0.482403,0.78955
21636.2,0.947271,0.0156333,7,255,0,-21629.3,1.03168,0.440438,0.419199,0.0868358,0.241692,0.24468,-0.180646,0.435345,0.425117,0.381188,0.314191,0.465091,0.178022
21643,0.973859,0.01941,7,127,0,-21630.1,1.43791,0.216362,0.417173,0.0239399,0.255082,0.163192,-0.22642,0.433297,0.287177,0.214752,0.341767,0.42871,0.426703
21641,0.931286,0.0249893,7,127,0,-21637.7,1.67421,0.294736,0.397434,-0.0569473,0.202498,0.292997,-0.289255,0.436037,0.264836,0.199829,0.321561,0.404885,0.582925
21643.5,0.933848,0.0302704,7,127,0,-21638.5,1.63,0.225631,0.439357,-0.00337306,0.168757,0.311512,-0.212332,0.487591,0.285011,0.213993,0.330187,0.407725,0.239218
21644.6,0.979617,0.036764,7,255,0,-21638.1,1.01357,0.228846,0.199132,-0.102074,0.0890989,-0.0509299,-0.452958,0.191192,0.290925,0.151904,0.0323283,0.489892,0.371977
21643.9,0.581659,0.0475488,2,7,0,-21636.7,1.08616,0.229441,0.229648,-0.116017,0.0876168,-0.0482734,-0.442537,0.178039,0.315369,0.161565,0.0414834,0.481999,0.356899
21646,0.230138,0.0353012,7,191,0,-21633.8,1.2242,-0.0512829,0.133905,-0.26695,-0.00764858,-0.115192,-0.43505,0.112534,0.0778876,0.0066671,-0.0162425,0.47644,0.200791
21644.1,0.989462,0.0161106,7,255,0,-21638.4,1.18288,0.27041,0.0644963,-0.276829,-0.0592755,-0.144777,-0.511504,0.0411015,0.0929807,-0.0386686,-0.0313464,0.483561,0.151964
21644.3,0.796888,0.0211243,7,127,0,-21639.8,1.17388,0.239124,0.0427727,-0.281116,-0.0727849,-0.165816,-0.491554,0.0340142,0.141707,-0.0364019,-0.0524819,0.484285,0.164566
21642.6,0.863815,0.0211997,8,383,0,-21635.4,0.56283,0.025457,0.0851217,-0.236957,0.00300885,-0.241893,-0.424705,0.018355,0.159764,0.0721045,-0.062882,0.542452,0.191236
21646.3,0.989992,0.0233306,7,127,0,-21640.9,0.865961,0.200357,0.0203042,-0.184554,-0.00551703,-0.164678,-0.451131,0.0125496,0.209568,0.0531023,-0.0372449,0.51654,0.182725
21644.8,0.998712,0.0305263,6,127,0,-21639.5,0.665022,0.124515,0.0218644,-0.23458,0.0213291,-0.130461,-0.48616,0.0749279,0.248179,0.0468739,-0.0751312,0.532233,0.226854
21644.8,0.0214035,0.0403702,3,8,1,-21639.6,0.665022,0.124515,0.0218644,-0.23458,0.0213291,-0.130461,-0.48616,0.0749279,0.248179,0.0468739,-0.0751312,0.532233,0.226854
21640.4,0.99704,0.0139938,7,255,0,-21629.6,0.865324,0.105688,-0.0380458,-0.27505,-0.0024305,-0.101434,-0.536278,0.070772,0.172807,0.148144,-0.0985748,0.514396,0.233276
21643,0.960561,0.0184731,6,63,0,-21635.4,0.709224,0.28704,0.138147,-0.315376,0.0644143,-0.233914,-0.518783,0.00656117,0.187711,0.0718254,0.0145518,0.52712,0.242448
21644.4,0.997822,0.0231736,7,255,0,-21639.8,1.07415,0.167944,-0.00491363,-0.20786,0.0387775,-0.121091,-0.525552,0.0714867,0.0732981,0.0447033,-0.0546856,0.495448,0.298433
21644.1,0.995695,0.0305479,7,127,0,-21639.6,0.777863,0.0982212,0.0254573,-0.256956,-0.0747392,-0.326927,-0.662315,-0.0561572,0.113309,-0.00422878,-0.106084,0.530337,0.238014
21644.1,0.0108157,0.0401012,4,23,1,-21637.1,0.777863,0.0982212,0.0254573,-0.256956,-0.0747392,-0.326927,-0.662315,-0.0561572,0.113309,-0.00422878,-0.106084,0.530337,0.238014
21642.1,0.977774,0.0138698,8,511,0,-21637.3,0.987397,0.0661129,-0.0307561,-0.264013,-0.168546,-0.200732,-0.678268,-0.0363223,0.18133,-0.0586295,-0.114156,0.511002,0.321443
21642,0.991943,0.0177815,7,255,0,-21636,0.844183,-0.033156,-0.0185111,-0.29388,-0.0382356,-0.352443,-0.662706,-0.074496,0.0673409,0.0604973,-0.142614,0.526894,0.332907
21643.4,0.836146,0.023209,7,191,0,-21634.5,0.691962,0.319873,-0.0252737,-0.316621,0.0254638,-0.21792,-0.578947,0.0402109,0.222143,0.00303123,-0.085075,0.533334,0.309823
21643.4,0,0.247856,0,1,1,-21638.3,0.691962,0.319873,-0.0252737,-0.316621,0.0254638,-0.21792,-0.578947,0.0402109,0.222143,0.00303123,-0.085075,0.533334,0.309823
21643.6,0.412337,0.0383482,2,6,1,-21634.3,0.662633,0.321756,-0.0193376,-0.344221,0.0292977,-0.230683,-0.57728,0.0369806,0.202446,0.00780319,-0.0615904,0.537048,0.305291
21642.7,0.995297,0.0107907,7,127,0,-21635.4,0.808263,0.0557628,-0.0488682,-0.241304,0.0926411,-0.191598,-0.531614,-0.0367081,0.0723674,-0.024534,-0.0792357,0.525534,0.274445
21642.6,0.977638,0.0151057,8,447,0,-21635.7,1.72934,-0.128638,-0.00230857,-0.366552,-0.0790765,-0.212307,-0.647079,0.0237338,-0.123277,-0.221866,-0.138591,0.44225,0.331044
21647.5,0.855092,0.0227791,7,255,0,-21638,2.08078,0.0494007,0.230334,-0.204539,-0.027717,0.0648634,-0.471212,0.250319,-0.0213338,-0.0878911,0.121563,0.388342,0.224509
21645.4,0.894069,0.0253277,6,63,0,-21641.2,1.85634,-0.0993263,0.180599,-0.211842,-0.105487,0.0381322,-0.495139,0.193416,0.0563608,0.0601928,0.152472,0.41022,0.270422
21643.5,0.155618,0.0327192,4,27,1,-21640.2,1.8157,-0.101038,0.169447,-0.227869,-0.0998641,0.0439624,-0.498869,0.20498,0.051017,0.0826906,0.152887,0.416279,0.276613
21643,0.999906,0.0042374,9,1023,0,-21636.1,1.94115,0.155207,0.258253,-0.230799,0.012384,0.125813,-0.385411,0.323195,0.0487828,-0.103627,0.129936,0.394274,0.194209
21646.2,0.999989,0.00781366,7,127,0,-21639.2,2.12414,-0.0100002,0.22809,-0.14667,0.0047614,0.101602,-0.441608,0.249948,0.0010987,-0.0180629,0.134974,0.383259,0.187527
21643.9,0.826121,0.0146375,6,127,0,-21637.7,2.13755,0.0223086,0.209639,-0.245905,-0.0668288,0.102346,-0.389905,0.215763,0.0241074,-0.0577575,0.146938,0.378532,0.147559
21643.2,0.999992,0.0159464,6,63,0,-21638.5,2.11797,-0.0547026,0.248065,-0.144041,0.00734494,0.0617275,-0.331122,0.319564,-0.00290257,-0.0550144,0.151613,0.380169,0.120076
21646,0.728786,0.0301776,6,63,0,-21637.8,1.82301,0.167136,0.220752,-0.181094,-0.0352381,0.0811667,-0.406405,0.223679,0.00108272,0.00807674,0.164398,0.408323,0.18422
21644.8,0.99464,0.0243576,6,63,0,-21639,1.70152,0.0324233,0.232295,-0.043708,0.0208052,0.0107516,-0.430607,0.289125,0.0339516,0.0361966,0.151472,0.421914,0.2203
21644.8,2.96293e-13,0.0452461,1,2,1,-21637.8,1.70152,0.0324233,0.232295,-0.043708,0.0208052,0.0107516,-0.430607,0.289125,0.0339516,0.0361966,0.151472,0.421914,0.2203
21643.6,0.999812,0.00383327,8,511,0,-21640,1.62601,0.191026,0.23753,-0.234849,-0.123133,0.0683348,-0.445086,0.216129,0.222985,0.0517027,0.154677,0.430015,0.224009
21646.7,1,0.00729326,7,127,0,-21641.8,1.59537,0.208237,0.216917,-0.209311,-0.0521662,0.0300137,-0.419753,0.279831,0.155051,-0.00493423,0.136543,0.432584,0.231408
